"Land_use"	"Year"	"Modelling"	"TotalSOC_stock_tha"	"Min_TotalSOC_stock_tha"	"Max_TotalSOC_stock_tha"	"DPM_stock_tha"	"Min_DPM_stock_tha"	"Max_DPM_stock_tha"	"RPM_stock_tha"	"Min_RPM_stock_tha"	"Max_RPM_stock_tha"	"BIO_stock_tha"	"Min_BIO_stock_tha"	"Max_BIO_stock_tha"	"HUM_stock_tha"	"Min_HUM_stock_tha"	"Max_HUM_stock_tha"	"IOM_stock_tha"	"Min_IOM_stock_tha"	"Max_IOM_stock_tha"
"Forest "	142	"FH_acc"	318.025630431667	276.32	415.3090366	1.37188784655	0.830219562	1.891086338	152.852351501667	124.074159	193.1881652	6.85386478916667	5.530686975	8.438203733	136.776919265833	79.64464885	190.8250128	22.349973694	16.68	31.98
"Grassland"	142	"FH_acc"	270.397200263889	265.8151303	276.6761509	1.67825221116667	1.365169117	1.921952509	166.053329380556	161.5429703	170.3409442	7.48709989733333	7.2612292	7.698660612	78.0098832038889	71.5592648	90.07205736	18.59737393	16.77	21.35613082
"Forest "	143	"FH_acc"	319.472974075	278.03	417.1640445	1.37663472156667	0.83164019	1.8942062	153.767662676667	124.8162535	194.3851167	6.89971842468333	5.56700398	8.502974665	137.2434581815	80.14406572	191.3472519	22.349973694	16.68	31.98
"Grassland"	143	"FH_acc"	271.960939225	267.4265257	278.1978213	1.68589849022222	1.372447096	1.927500496	167.218327375	162.6860391	171.5270136	7.54529737463889	7.318877659	7.753665144	78.3424472216667	71.87665808	90.39133356	18.59737393	16.77	21.35613082
"Forest "	144	"FH_acc"	320.908579106667	279.73	419.0127376	1.38237570856667	0.833063502	1.8973319	154.67011686	125.5477974	195.5638585	6.94454539838333	5.602852898	8.557836518	137.7110908005	80.65457626	191.8699086	22.349973694	16.68	31.98
"Grassland"	144	"FH_acc"	273.517040105556	269.0290117	279.7113618	1.69378465338889	1.379680316	1.933058881	168.372896380556	163.8180681	172.6957841	7.60375612994444	7.376007166	7.818826873	78.6783745094444	72.19810241	90.71405283	18.59737393	16.77	21.35613082
"Forest "	145	"FH_acc"	322.334154905	281.42	420.8450583	1.3861111023	0.834489415	1.91046326	155.560720986667	126.2689491	196.7243535	6.98917877405	5.638238555	8.612787685	138.180643073167	81.16618301	192.3929876	22.349973694	16.68	31.98
"Grassland"	145	"FH_acc"	275.064752469444	270.6226908	281.2169171	1.70135697633333	1.386867488	1.939148708	169.515482627778	164.9392358	173.8471932	7.66136845797222	7.432624272	7.874142768	79.0167669494444	72.52349359	91.04012651	18.59737393	16.77	21.35613082
"Forest "	146	"FH_acc"	323.748079271667	283.09	422.6709493	1.39117439901667	0.835917853	1.913600113	156.438816436667	126.9798922	197.8765651	7.03311835196667	5.673166068	8.667826577	138.650941062833	81.66888827	192.9264933	22.349973694	16.68	31.98
"Grassland"	146	"FH_acc"	276.604162452778	272.2077128	282.7145953	1.70889414672222	1.394012794	1.954205588	170.647312908333	166.0497593	174.9911799	7.71813800766667	7.488735982	7.929609838	79.3603391305556	72.85273021	91.36946786	18.59737393	16.77	21.35613082
"Forest "	147	"FH_acc"	325.151729723333	284.76	424.4803545	1.39589912055	0.837348739	1.916742291	157.305077883333	127.6807915	199.0104572	7.07686396518333	5.707640668	8.722951614	139.123644194667	82.18269406	193.4604303	22.349973694	16.68	31.98
"Grassland"	147	"FH_acc"	278.135632594444	273.7841933	284.2045338	1.71695299383333	1.401115554	1.959793316	171.768500352778	167.1498249	176.1276841	7.77490175447222	7.544349213	7.98522513	79.7059735952778	73.18571304	91.70199231	18.59737393	16.77	21.35613082
"Forest "	148	"FH_acc"	326.544819185	286.41	426.2732185	1.40111880211667	0.848782001	1.929889638	158.160681115	128.3718261	200.1259945	7.11924883438333	5.741667778	8.778161233	139.596912045	82.69760218	193.9948027	22.349973694	16.68	31.98
"Grassland"	148	"FH_acc"	279.659807397222	275.34	285.6868553	1.7241457735	1.408178566	1.965390247	172.87999455	168.2396404	177.2466469	7.83083017413889	7.599471136	8.04098573	80.0547210377778	73.52234537	92.03761728	18.59737393	16.77	21.35613082
"Forest "	149	"FH_acc"	327.926390701667	288.06	428.0594869	1.40500006973333	0.850217567	1.933041997	159.003967443333	129.053167	201.223142	7.16193954288333	5.775252953	8.833453886	140.071237575333	83.21361418	194.5296148	22.349973694	16.68	31.98
"Grassland"	149	"FH_acc"	281.175378427778	276.85	287.1616708	1.73213927280556	1.415202375	1.971520896	173.981070169444	169.3194005	178.3680105	7.88620483522222	7.654108961	8.096888766	80.4073556097222	73.86253272	92.3762619	18.59737393	16.77	21.35613082
"Forest "	150	"FH_acc"	329.298990035	289.69	429.829106	1.41037652116667	0.851655368	1.936199216	159.836946015	129.7249777	202.3118652	7.20426936751667	5.808401758	8.888828039	140.547280491667	83.7307314	195.0648705	22.349973694	16.68	31.98
"Grassland"	150	"FH_acc"	282.684098919444	278.36	288.6291207	1.73982395125	1.422186952	1.986610615	175.070450205556	170.3892876	179.471718	7.94130731986111	7.708269755	8.152931405	80.7627082794444	74.20618262	92.71784744	18.59737393	16.77	21.35613082
"Forest "	151	"FH_acc"	330.66099832	291.31	431.5920231	1.41441505398333	0.853095335	1.939361151	160.658460433333	130.3874363	203.3921304	7.24507163886667	5.841119951	8.944282176	141.024033901833	84.23895495	195.6105737	22.349973694	16.68	31.98
"Grassland"	151	"FH_acc"	284.184948675	279.86	290.0893307	1.74692326727778	1.429135262	1.992233524	176.151583291667	171.4495062	180.5577139	7.99614160969444	7.761960874	8.209110856	81.1215558863889	74.55320503	93.06229708	18.59737393	16.77	21.35613082
"Forest "	152	"FH_acc"	332.013796255	292.93	433.3381862	1.41878249675	0.854537406	1.952527661	161.469187633333	131.0407128	204.4439042	7.28584638745	5.873413402	8.989814796	141.5024910985	84.7582857	196.1567282	22.349973694	16.68	31.98
"Grassland"	152	"FH_acc"	285.678850372222	281.35	291.5424352	1.75427158194444	1.436047915	1.99786458	177.222638161111	172.5002481	181.6459437	8.05043394255556	7.81518971	8.26542437	81.4824543211111	74.90351206	93.40953593	18.59737393	16.77	21.35613082
"Forest "	153	"FH_acc"	333.35559465	294.53	435.0775444	1.42347874843333	0.855981517	1.95569861	162.270136803333	131.6849809	205.4971541	7.3267603353	5.905288087	9.045424416	141.981645340667	85.27872435	196.6933376	22.349973694	16.68	31.98
"Grassland"	153	"FH_acc"	287.164773872222	282.83	292.9885361	1.762146422	1.442926499	2.004031367	178.283442383333	173.5417101	182.7163538	8.10391055158333	7.867963748	8.321869238	81.8464606641667	75.25701805	93.75949052	18.59737393	16.77	21.35613082
"Forest "	154	"FH_acc"	334.688607358333	296.13	436.8100472	1.4276707952	0.857427606	1.958873861	163.060151673333	132.3203955	206.5218478	7.36531355108333	5.93674989	9.09110957	142.461490043833	85.80027135	197.2404055	22.349973694	16.68	31.98
"Grassland"	154	"FH_acc"	288.643918525	284.31	294.4277868	1.76916075405556	1.449769694	2.009678691	179.335772419444	174.5740601	183.7788919	8.15740872805556	7.920290161	8.378442794	82.2132442141667	75.61363898	94.11208956	18.59737393	16.77	21.35613082
"Forest "	155	"FH_acc"	336.012380735	297.71	438.5256455	1.4318586472	0.858875614	1.962053288	163.84024266	132.9471377	207.5379537	7.40567281826667	5.967804912	9.14686881	142.9430186725	86.32292699	197.7979351	22.349973694	16.68	31.98
"Grassland"	155	"FH_acc"	290.116647663889	285.78	295.8602853	1.77670357258333	1.456581724	2.024804219	180.378347225	175.5975064	184.8335066	8.20982148311111	7.972176535	8.425142415	82.5827534002778	75.97329327	94.46726312	18.59737393	16.77	21.35613082
"Forest "	156	"FH_acc"	337.326461378333	299.29	440.2242905	1.43620920265	0.860325483	1.965236763	164.609920295	133.5653588	208.5454407	7.44433825821667	5.998459171	9.192700704	143.425058125	86.83669133	198.3459297	22.349973694	16.68	31.98
"Grassland"	156	"FH_acc"	291.582214166667	287.25	297.2861827	1.78394301433333	1.463360393	2.030465485	181.412106802778	176.6122107	185.8801475	8.26254170952778	8.023630097	8.481965518	82.9549376555556	76.33590092	94.82494333	18.59737393	16.77	21.35613082
"Forest "	157	"FH_acc"	338.630731368333	300.86	441.9259346	1.44055597186667	0.871777158	1.978424167	165.370196273333	134.1752359	209.5342784	7.48331004088333	6.028718844	9.248603842	143.9082687395	87.36156428	198.9043926	22.349973694	16.68	31.98
"Grassland"	157	"FH_acc"	293.041264455556	288.71	298.7055949	1.79060217925	1.470109721	2.036133749	182.437439708333	177.618376	186.9187654	8.31418471338889	8.07465842	8.528909563	83.3294699852778	76.70138428	95.18506389	18.59737393	16.77	21.35613082
"Forest "	158	"FH_acc"	339.927400461667	302.42	443.6105309	1.44423213926667	0.873230586	1.981615382	166.12058018	134.776928	210.5144367	7.52142167201667	6.058590118	9.294576829	144.3906442465	87.88754552	199.4533268	22.349973694	16.68	31.98
"Grassland"	158	"FH_acc"	294.49359785	290.16	300.1186294	1.79751399972222	1.476829039	2.041808798	183.454166086111	178.6161757	187.939312	8.36558788005556	8.12526894	8.585972052	83.7065799025	77.06966744	95.54755981	18.59737393	16.77	21.35613082
"Forest "	159	"FH_acc"	341.213514933333	303.97	445.2780331	1.4494046287	0.874685711	1.984810291	166.861916183333	135.3705872	211.4858862	7.55833999966667	6.088079066	9.340618292	144.875678442167	88.41463459	200.0127351	22.349973694	16.68	31.98
"Grassland"	159	"FH_acc"	295.939021227778	291.6	301.5254245	1.80523550494444	1.48351805	2.048022164	184.462666738889	179.6057733	188.9617401	8.41675522227778	8.175468834	8.633150531	84.0862201675	77.44067605	95.91236799	18.59737393	16.77	21.35613082
"Forest "	160	"FH_acc"	342.492123356667	305.51	446.9383962	1.45324035683333	0.876142483	1.988008784	167.594716343333	135.9563804	212.438598	7.59523191323333	6.117191882	9.386726873	145.360865234333	88.93283084	200.5726205	22.349973694	16.68	31.98
"Grassland"	160	"FH_acc"	297.37901355	293.04	302.9261056	1.81265683344444	1.490179679	2.063178434	185.462493733333	180.5873563	189.9760033	8.467413128	8.225265524	8.690442584	84.4680670138889	77.81433787	96.27942695	18.59737393	16.77	21.35613082
"Forest "	161	"FH_acc"	343.761937991667	307.0112175	448.5915754	1.45707266045	0.877600854	1.991210755	168.318658386667	136.5344677	213.3825438	7.63209765178333	6.145934814	9.432901238	145.846865291333	89.46213344	201.1329856	22.349973694	16.68	31.98
"Grassland"	161	"FH_acc"	298.811990877778	294.48	304.3207884	1.81950042055556	1.496814572	2.068872637	186.453747880556	181.5611011	190.9720565	8.51701017541667	8.274666443	8.737845841	84.8523532580556	78.19058249	96.64867663	18.59737393	16.77	21.35613082
"Forest "	162	"FH_acc"	345.023004626667	307.9868422	450.2375272	1.46156832815	0.879060776	2.0044161	169.032920213333	137.1050022	214.3076956	7.66827079611667	6.174314051	9.479140067	146.333506012333	89.98254143	201.693833	22.349973694	16.68	31.98
"Grassland"	162	"FH_acc"	300.239425261111	295.91	305.7095991	1.82632261805556	1.503422786	2.074572847	187.438195905556	182.5271736	191.9698552	8.56721711363889	8.323678869	8.785357972	85.2382015933333	78.56934111	97.02005852	18.59737393	16.77	21.35613082
"Forest "	163	"FH_acc"	346.27670236	308.955681	451.8762086	1.46556078826667	0.880522203	2.007624718	169.737846545	137.6681413	215.2240262	7.70441827926667	6.202335797	9.525442064	146.819948214833	90.51405367	202.2551653	22.349973694	16.68	31.98
"Grassland"	163	"FH_acc"	301.660844105556	297.33	307.0926534	1.83312401216667	1.510005793	2.080278887	188.415381652778	183.4857472	192.9593562	8.61664915652778	8.372310112	8.832976688	85.6269579769444	78.95054671	97.39351556	18.59737393	16.77	21.35613082
"Forest "	164	"FH_acc"	347.52174096	309.9178583	453.4975774	1.46921667225	0.881985088	2.01083651	170.43611453	138.2240356	216.1315087	7.7397070388	6.23000623	9.57180595	147.308186143333	91.03666885	202.8269849	22.349973694	16.68	31.98
"Grassland"	164	"FH_acc"	303.076046216667	298.75	308.4700582	1.83962686358333	1.516563859	2.085990579	189.383453847222	184.4369849	193.930517	8.66558810186111	8.420567385	8.890699743	86.0174692769444	79.3341339	97.76899191	18.59737393	16.77	21.35613082
"Forest "	165	"FH_acc"	348.759163985	310.8734925	455.1115922	1.47303609516667	0.883449389	2.01405138	171.125234858333	138.7728295	217.0301169	7.77430401518333	6.257331432	9.618230466	147.797047405667	91.57038555	203.389294	22.349973694	16.68	31.98
"Grassland"	165	"FH_acc"	304.485942630556	300.16	309.8419323	1.84694303641667	1.523096943	2.092242749	190.345283366667	185.3810406	194.9032961	8.71431567986111	8.468457705	8.938524929	86.4099721397222	79.72003869	98.1464332	18.59737393	16.77	21.35613082
"Forest "	166	"FH_acc"	349.98735115	311.8227084	456.7182122	1.47635267378333	0.884915061	2.017269234	171.807052853333	139.3146722	217.9098249	7.80887617226667	6.284317487	9.664714372	148.2851930735	92.09520217	203.962095	22.349973694	16.68	31.98
"Grassland"	166	"FH_acc"	305.889229175	301.56	311.208404	1.85368508686111	1.529606492	2.097965724	191.299580008333	186.318076	195.867653	8.76255813358333	8.515988114	8.986450083	86.8041486936111	80.10819877	98.52578667	18.59737393	16.77	21.35613082
"Forest "	167	"FH_acc"	351.209845943333	312.7656369	458.3173977	1.48016637028333	0.886382066	2.020489986	172.47991299	139.849717	218.7906075	7.84325715915	6.310970551	9.701256448	148.774617622667	92.62111699	204.5253899	22.349973694	16.68	31.98
"Grassland"	167	"FH_acc"	307.28792785	302.96	312.5695716	1.86124182297222	1.536094358	2.113157884	192.246158436111	187.2482607	196.823548	8.81059727297222	8.56316579	9.034473078	87.2005153808333	80.49855361	98.90700064	18.59737393	16.77	21.35613082
"Forest "	168	"FH_acc"	352.423359116667	313.7023895	459.9091093	1.48514403383333	0.887850361	2.033713546	173.145993275	140.3781002	219.6524398	7.87694728833333	6.337296652	9.747855493	149.263482261	93.14812815	205.0991808	22.349973694	16.68	31.98
"Grassland"	168	"FH_acc"	308.681562386111	304.36	313.9255665	1.86794768177778	1.542559356	2.118890533	193.187333541667	188.1717373	197.7809422	8.85815924791667	8.609997607	9.08259183	87.5990339005556	80.89104394	99.29002499	18.59737393	16.77	21.35613082
"Forest "	169	"FH_acc"	353.629768021667	314.6330977	461.4833087	1.48878572605	0.88931991	2.036939835	173.803305308333	140.899974	220.5052977	7.90961356265	6.363301866	9.794510327	149.7534482725	93.67623366	205.6734696	22.349973694	16.68	31.98
"Grassland"	169	"FH_acc"	310.069100738889	305.75	315.2764889	1.87463632294444	1.549004231	2.124628038	194.121253358333	189.0886745	198.7197979	8.90552583794445	8.65649062	9.130804294	87.9991114038889	81.28561223	99.67481075	18.59737393	16.77	21.35613082
"Forest "	170	"FH_acc"	354.829445023333	315.5578732	463.059958	1.49192462191667	0.890790675	2.040168767	174.454192078333	141.4154732	221.3491571	7.94325630481667	6.388992183	9.831219787	150.244010383667	94.2054314	206.2482582	22.349973694	16.68	31.98
"Grassland"	170	"FH_acc"	311.451998933333	307.14	316.6224327	1.88130723961111	1.555428028	2.130370253	195.048276883333	189.9992141	199.6600778	8.95242308113889	8.702651647	9.179108464	88.4001557283333	81.68220225	100.0613099	18.59737393	16.77	21.35613082
"Forest "	171	"FH_acc"	356.021099411667	316.4768231	464.6190202	1.4963943309	0.902262617	2.043400262	175.097998003333	141.9247271	222.1839949	7.97570917088333	6.414373421	9.877982732	150.734829981167	94.73571913	206.8235484	22.349973694	16.68	31.98
"Grassland"	171	"FH_acc"	312.829499755556	308.52	317.9635246	1.88768413944444	1.561830406	2.13611703	195.968769736111	190.9034903	200.5817458	8.99885474441667	8.748487224	9.227502374	88.8043532966667	82.0807589	100.449476	18.59737393	16.77	21.35613082
"Forest "	172	"FH_acc"	357.206607066667	317.3900741	466.1704588	1.50002827783333	0.903735703	2.046634244	175.734067781667	142.4278811	222.9997881	8.00880584388333	6.43945149	9.914798039	151.225568617167	95.26709448	207.3993418	22.349973694	16.68	31.98
"Grassland"	172	"FH_acc"	314.201957027778	309.89	319.2998607	1.89460078986111	1.568214323	2.142406355	196.884208847222	191.8016635	201.5147665	9.04510247133333	8.794004132	9.265984095	89.2094470577778	82.48122881	100.8392636	18.59737393	16.77	21.35613082
"Forest "	173	"FH_acc"	358.385175068333	318.2977336	467.7242382	1.50415983595	0.905209898	2.049870639	176.363078651667	142.925064	223.8165143	8.0398800013	6.464232212	9.951664603	151.717221188667	95.79955499	207.9756401	22.349973694	16.68	31.98
"Grassland"	173	"FH_acc"	315.569441788889	311.26	320.6315507	1.90094647638889	1.574578894	2.148162251	197.792177044444	192.6938679	202.4291053	9.09144778441667	8.83920893	9.314551737	89.6159584769444	82.88355981	101.2306286	18.59737393	16.77	21.35613082
"Forest "	174	"FH_acc"	359.556677621667	319.1999165	469.2603233	1.50745576278333	0.906685168	2.053109373	176.986374846667	143.4164094	224.6241515	8.0719319958	6.488721355	9.998581341	152.207949369167	96.33309807	208.5524448	22.349973694	16.68	31.98
"Grassland"	174	"FH_acc"	316.933137522222	312.63	321.9586957	1.90727727155556	1.580925389	2.153922302	198.694424586111	193.5802475	203.3347284	9.13650553555556	8.884108152	9.363203447	90.0244098180556	83.28770112	101.6235279	18.59737393	16.77	21.35613082
"Forest "	175	"FH_acc"	360.721156151667	320.0967323	470.7886798	1.51074955863333	0.908161482	2.056440569	177.601634255	143.9020459	225.4126783	8.10312885266667	6.512924635	10.03554719	152.699748218833	96.85772102	209.1297573	22.349973694	16.68	31.98
"Grassland"	175	"FH_acc"	318.291173733333	313.99	323.2814096	1.91470520119444	1.587254051	2.169147119	199.591313488889	194.460938	204.2416028	9.18222388272222	8.928708226	9.41193741	90.4344908130556	83.69360321	102.0179198	18.59737393	16.77	21.35613082
"Forest "	176	"FH_acc"	361.879816335	320.9882973	472.3192739	1.51454116703333	0.909638809	2.069593587	178.211367363333	144.3821074	226.2020736	8.13380427083333	6.536847767	10.07256109	153.191279555167	97.39342105	209.7175791	22.349973694	16.68	31.98
"Grassland"	176	"FH_acc"	319.645007472222	315.35	324.5997774	1.92100784572222	1.593566446	2.174914756	200.481811888889	195.3360846	205.1396964	9.22721762988889	8.973015641	9.450751847	90.8453364447222	84.10121798	102.4137632	18.59737393	16.77	21.35613082
"Forest "	177	"FH_acc"	363.032362051667	321.8747097	473.8320724	1.51783059208333	0.911117118	2.072838933	178.814750573333	144.8567113	226.9823168	8.16462526896667	6.560496314	10.10962203	153.683871891167	97.92019526	210.2959114	22.349973694	16.68	31.98
"Grassland"	177	"FH_acc"	320.994980677778	316.71	325.9138991	1.92812988194444	1.599861333	2.180686198	201.367105455556	196.2058073	206.0389775	9.27176808591667	9.017036571	9.499645018	91.2585822533333	84.51049832	102.8110183	18.59737393	16.77	21.35613082
"Forest "	178	"FH_acc"	364.177997891667	322.7560761	475.347043	1.52128458495	0.91259638	2.07608635	179.411627363333	145.3259809	227.7533877	8.19459220085	6.583875764	10.146729	154.175520508333	98.44804066	210.8747555	22.349973694	16.68	31.98
