Land_use	Pit_number	Modelling	Total_SOC_stock_tha_without_cummulative_changes	DPM_stock_tha	RPM_stock_tha	BIO_stock_tha	HUM_stock_tha	IOM_stock_tha	Year 	Month
Forest 	15	FH_acc	314.4882793	1.302250157	141.1729608	6.319165425	109.7621291	19.14986847	167	6
Forest 	15	FH_acc	314.6476573	1.303309914	141.282455	6.322463569	109.7893982	19.14986847	167	7
Forest 	15	FH_acc	314.6444615	1.269681598	141.2567939	6.325851996	109.8238425	19.14986847	167	8
Forest 	15	FH_acc	314.6617492	1.24591204	141.2435232	6.328705929	109.8570509	19.14986847	167	9
Forest 	15	FH_acc	314.8634908	1.26392798	141.3815042	6.331247621	109.8819835	19.14986847	167	10
Forest 	15	FH_acc	314.377727	1.146006826	140.9777413	6.333896723	109.8969807	19.14986847	167	11
Forest 	15	FH_acc	314.1287189	1.087686355	140.7630137	6.335673202	109.9009682	19.14986847	167	12
Forest 	15	FH_acc	313.9781365	1.052188817	140.6284986	6.337296652	109.9004986	19.14986847	168	1
Forest 	15	FH_acc	313.8403935	1.020412196	140.5038281	6.338824512	109.8993989	19.14986847	168	2
Forest 	15	FH_acc	313.7023895	0.989590603	140.3781002	6.340248499	109.8982445	19.14986847	168	3
Forest 	15	FH_acc	314.4187595	1.131661923	140.931633	6.341362052	109.8996214	19.14986847	168	4
Forest 	15	FH_acc	315.0196048	1.243528771	141.3938958	6.342983793	109.9064397	19.14986847	168	5
Forest 	15	FH_acc	315.4251579	1.305197899	141.7011089	6.345417331	109.9224005	19.14986847	168	6
Forest 	15	FH_acc	315.5837308	1.306255018	141.809743	6.348670504	109.94975	19.14986847	168	7
Forest 	15	FH_acc	315.5793953	1.272595002	141.7829082	6.352003555	109.9842933	19.14986847	168	8
Forest 	15	FH_acc	315.5955861	1.248802716	141.7685	6.354802816	110.0175977	19.14986847	168	9
Forest 	15	FH_acc	315.7966181	1.266831883	141.9057047	6.357301609	110.0426042	19.14986847	168	10
Forest 	15	FH_acc	315.3098566	1.148810825	141.5010024	6.359922989	110.0576487	19.14986847	168	11
Forest 	15	FH_acc	315.0603298	1.090440939	141.2857766	6.361685845	110.0616566	19.14986847	168	12
Forest 	15	FH_acc	314.9094302	1.054913323	141.1509506	6.363301866	110.061196	19.14986847	169	1
Forest 	15	FH_acc	314.7713953	1.023109777	141.0259922	6.364822987	110.0601037	19.14986847	169	2
Forest 	15	FH_acc	314.6330977	0.992262066	140.899974	6.366240053	110.0589569	19.14986847	169	3
Forest 	15	FH_acc	315.3497858	1.134447121	141.4536857	6.367342173	110.0603485	19.14986847	169	4
Forest 	15	FH_acc	315.9507198	1.246402633	141.9159169	6.368945768	110.0671944	19.14986847	169	5
Forest 	15	FH_acc	316.3559737	1.308118881	142.2227417	6.37134978	110.0832044	19.14986847	169	6
Forest 	15	FH_acc	316.5137558	1.309173229	142.3305331	6.374558808	110.1106304	19.14986847	169	7
Forest 	15	FH_acc	316.5083029	1.275482286	142.3025501	6.377837499	110.1452678	19.14986847	169	8
Forest 	15	FH_acc	316.5234183	1.251667809	142.2870287	6.380583096	110.1786635	19.14986847	169	9
Forest 	15	FH_acc	316.7237527	1.26970968	142.4234728	6.383039784	110.2037404	19.14986847	169	10
Forest 	15	FH_acc	316.236018	1.151591757	142.0178542	6.385633954	110.2188296	19.14986847	169	11
Forest 	15	FH_acc	315.9859853	1.093173962	141.8021427	6.387383444	110.2228563	19.14986847	169	12
Forest 	15	FH_acc	315.8347765	1.057617182	141.6670138	6.388992183	110.2224037	19.14986847	170	1
Forest 	15	FH_acc	315.6964572	1.025787529	141.5417746	6.390506698	110.2213181	19.14986847	170	2
Forest 	15	FH_acc	315.5578732	0.994914494	141.4154732	6.391916982	110.220178	19.14986847	170	3
Forest 	15	FH_acc	316.2748662	1.137209576	141.9693552	6.393007894	110.2215831	19.14986847	170	4
Forest 	15	FH_acc	316.8758811	1.249250827	142.4315513	6.394593685	110.2284547	19.14986847	170	5
Forest 	15	FH_acc	317.2808375	1.311012573	142.7379932	6.396968714	110.2445113	19.14986847	170	6
Forest 	15	FH_acc	317.4378425	1.312064097	142.8449588	6.400134399	110.2720099	19.14986847	170	7
Forest 	15	FH_acc	317.431294	1.278343075	142.8158518	6.40335972	110.3067369	19.14986847	170	8
Forest 	15	FH_acc	317.4453545	1.254507008	142.7992406	6.406052637	110.3402193	19.14986847	170	9
Forest 	15	FH_acc	317.6450027	1.2725611	142.9349387	6.40846799	110.3653628	19.14986847	170	10
Forest 	15	FH_acc	317.1563189	1.154349377	142.5284269	6.411035446	110.3804942	19.14986847	170	11
Forest 	15	FH_acc	316.9057928	1.095885185	142.3122418	6.412771824	110.3845383	19.14986847	170	12
Forest 	15	FH_acc	316.7542827	1.060300165	142.1768173	6.414373421	110.3840928	19.14986847	171	1
Forest 	15	FH_acc	316.615686	1.028445229	142.0513045	6.415881462	110.3830129	19.14986847	171	2
Forest 	15	FH_acc	316.4768231	0.997547672	141.9247271	6.4172851	110.3818786	19.14986847	171	3
Forest 	15	FH_acc	317.1941114	1.139949876	142.4787736	6.418365025	110.383296	19.14986847	171	4
Forest 	15	FH_acc	317.7952031	1.252074684	142.940934	6.41993335	110.3901917	19.14986847	171	5
Forest 	15	FH_acc	318.1998671	1.31388093	143.247001	6.42227994	110.4062922	19.14986847	171	6
Forest 	15	FH_acc	318.3561116	1.314930032	143.3531599	6.425403094	110.4338597	19.14986847	171	7
Forest 	15	FH_acc	318.3484917	1.281180089	143.3229554	6.42857605	110.4686715	19.14986847	171	8
Forest 	15	FH_acc	318.3615206	1.257323282	143.3052802	6.431217289	110.5022363	19.14986847	171	9
Forest 	15	FH_acc	318.560497	1.275389428	143.4402494	6.433592101	110.5274429	19.14986847	171	10
Forest 	15	FH_acc	318.0708871	1.157086595	143.0328667	6.436133359	110.542614	19.14986847	171	11
Forest 	15	FH_acc	317.81988	1.098577339	142.8162199	6.437856886	110.5466742	19.14986847	171	12
Forest 	15	FH_acc	317.6680759	1.062964889	142.6805074	6.43945149	110.5462349	19.14986847	172	1
Forest 	15	FH_acc	317.529209	1.031085397	142.5547277	6.440953192	110.5451599	19.14986847	172	2
Forest 	15	FH_acc	317.3900741	1.000164022	142.4278811	6.442350322	110.5440306	19.14986847	172	3
Forest 	15	FH_acc	318.1076459	1.142669918	142.9820845	6.443419484	110.5454591	19.14986847	172	4
Forest 	15	FH_acc	318.7088079	1.254875556	143.4442065	6.444970689	110.5523772	19.14986847	172	5
Forest 	15	FH_acc	319.1131818	1.316724752	143.7499047	6.447289385	110.568519	19.14986847	172	6
Forest 	15	FH_acc	319.2686797	1.317771309	143.8552735	6.450370813	110.5961517	19.14986847	172	7
Forest 	15	FH_acc	319.2600097	1.28399315	143.8239954	6.453492392	110.6310441	19.14986847	172	8
Forest 	15	FH_acc	319.2720274	1.260116098	143.8052796	6.45608293	110.6646868	19.14986847	172	9
Forest 	15	FH_acc	319.4703437	1.278193816	143.9395347	6.458417973	110.6899531	19.14986847	172	10
Forest 	15	FH_acc	318.9798306	1.159802661	143.531303	6.46093353	110.7051615	19.14986847	172	11
Forest 	15	FH_acc	318.7283543	1.101249719	143.314206	6.462644457	110.7092364	19.14986847	172	12
Forest 	15	FH_acc	318.5762639	1.065610677	143.1782126	6.464232212	110.7088024	19.14986847	173	1
Forest 	15	FH_acc	318.4371336	1.033707381	143.0521728	6.465727704	110.7077316	19.14986847	173	2
Forest 	15	FH_acc	318.2977336	1.002762914	142.925064	6.467118463	110.7066063	19.14986847	173	3
Forest 	15	FH_acc	319.0155788	1.145369501	143.479418	6.46817708	110.7080449	19.14986847	173	4
Forest 	15	FH_acc	319.6168062	1.257653654	143.9415004	6.4697115	110.7149838	19.14986847	173	5
Forest 	15	FH_acc	320.0208941	1.319544616	144.2468366	6.472002838	110.7311645	19.14986847	173	6
Forest 	15	FH_acc	320.1756602	1.320588799	144.3514329	6.475043333	110.7588587	19.14986847	173	7
Forest 	15	FH_acc	320.1659626	1.286783345	144.3191059	6.478114517	110.7938273	19.14986847	173	8
Forest 	15	FH_acc	320.1769903	1.262886714	144.299373	6.480655331	110.8275438	19.14986847	173	9
Forest 	15	FH_acc	320.3746594	1.280975716	144.4329297	6.482951372	110.8528662	19.14986847	173	10
Forest 	15	FH_acc	319.8832653	1.162498857	144.0238703	6.485441727	110.8681096	19.14986847	173	11
Forest 	15	FH_acc	319.6313316	1.103903524	143.8063345	6.487140308	110.8721979	19.14986847	173	12
Forest 	15	FH_acc	319.478962	1.06823868	143.6700673	6.488721355	110.8717684	19.14986847	174	1
Forest 	15	FH_acc	319.3395749	1.036312284	143.543774	6.490210771	110.8707009	19.14986847	174	2
Forest 	15	FH_acc	319.1999165	1.005345413	143.4164094	6.491595293	110.8695789	19.14986847	174	3
Forest 	15	FH_acc	319.9180249	1.14804963	143.9709076	6.492643585	110.8710264	19.14986847	174	4
Forest 	15	FH_acc	320.5193126	1.260409903	144.4329487	6.494161555	110.8779846	19.14986847	174	5
Forest 	15	FH_acc	320.9231177	1.322341337	144.7379294	6.496426066	110.8942017	19.14986847	174	6
Forest 	15	FH_acc	321.0771663	1.323383176	144.8417698	6.499426417	110.9219541	19.14986847	174	7
Forest 	15	FH_acc	321.0664623	1.289551211	144.8084179	6.502448176	110.9569947	19.14986847	174	8
Forest 	15	FH_acc	321.0765206	1.265635561	144.7876909	6.504940229	110.9907808	19.14986847	174	9
Forest 	15	FH_acc	321.2735545	1.283735484	144.9205642	6.507198027	111.0161562	19.14986847	174	10
Forest 	15	FH_acc	320.7813012	1.165175499	144.5106978	6.50966367	111.0314323	19.14986847	174	11
Forest 	15	FH_acc	320.5289214	1.10653905	144.2927343	6.511350155	111.0355328	19.14986847	174	12
Forest 	15	FH_acc	320.3762798	1.070849178	144.1562002	6.512924635	111.0351069	19.14986847	175	1
Forest 	15	FH_acc	320.2366425	1.038900379	144.0296598	6.514408104	111.0340419	19.14986847	175	2
Forest 	15	FH_acc	320.0967323	1.007911775	143.9020459	6.515786522	111.0329225	19.14986847	175	3
Forest 	15	FH_acc	320.8150953	1.150710947	144.4566834	6.516824703	111.0343779	19.14986847	175	4
Forest 	15	FH_acc	321.4164396	1.263145289	144.9186827	6.518326555	111.0413536	19.14986847	175	5
Forest 	15	FH_acc	321.8199667	1.325116177	145.2233153	6.52056477	111.0576049	19.14986847	175	6
Forest 	15	FH_acc	321.9733131	1.326155884	145.3264176	6.523525764	111.0854119	19.14986847	175	7
Forest 	15	FH_acc	321.961625	1.292298297	145.2920649	6.52649907	111.1205204	19.14986847	175	8
Forest 	15	FH_acc	321.9707351	1.268364277	145.2703674	6.528943326	111.1543721	19.14986847	175	9
Forest 	15	FH_acc	322.1671471	1.286474891	145.402573	6.531163644	111.1797973	19.14986847	175	10
Forest 	15	FH_acc	321.6740556	1.167834155	144.9919202	6.533605071	111.1951038	19.14986847	175	11
Forest 	15	FH_acc	321.4212409	1.109157766	144.7735397	6.535279711	111.1992153	19.14986847	175	12
Forest 	15	FH_acc	321.2683341	1.073443583	144.6367455	6.536847767	111.1987923	19.14986847	176	1
Forest 	15	FH_acc	321.1284529	1.041473018	144.5099642	6.538325421	111.197729	19.14986847	176	2
Forest 	15	FH_acc	320.9882973	1.010463304	144.3821074	6.53969787	111.1966115	19.14986847	176	3
Forest 	15	FH_acc	321.7069042	1.153354288	144.9368771	6.540726157	111.1980737	19.14986847	176	4
Forest 	15	FH_acc	322.3082993	1.265860187	145.3988324	6.542212219	111.2050656	19.14986847	176	5
Forest 	15	FH_acc	322.7115506	1.327869071	145.7031224	6.54442466	111.2213487	19.14986847	176	6
Forest 	15	FH_acc	322.8642073	1.328906472	145.8055018	6.547347065	111.249207	19.14986847	176	7
Forest 	15	FH_acc	322.8515546	1.295023845	145.7701702	6.550272862	111.2843794	19.14986847	176	8
Forest 	15	FH_acc	322.8597352	1.271071853	145.7475236	6.552670254	111.3182929	19.14986847	176	9
Forest 	15	FH_acc	323.0555361	1.289192691	145.879075	6.554853826	111.3437646	19.14986847	176	10
Forest 	15	FH_acc	322.5616272	1.170473717	145.4676555	6.557271511	111.3590996	19.14986847	176	11
Forest 	15	FH_acc	322.3083885	1.11175863	145.2488686	6.558934545	111.3632207	19.14986847	176	12
Forest 	15	FH_acc	322.1552232	1.076020892	145.1118209	6.560496314	111.3627997	19.14986847	177	1
Forest 	15	FH_acc	322.0151045	1.044029241	144.9848048	6.561968277	111.3617375	19.14986847	177	2
Forest 	15	FH_acc	321.8747097	1.012999072	144.8567113	6.563334888	111.3606209	19.14986847	177	3
Forest 	15	FH_acc	322.5935516	1.155979169	145.4116077	6.564353487	111.362089	19.14986847	177	4
Forest 	15	FH_acc	323.1949932	1.268554542	145.873518	6.56582408	111.3690956	19.14986847	177	5
Forest 	15	FH_acc	323.5979726	1.330600361	146.177472	6.568011256	111.3854082	19.14986847	177	6
Forest 	15	FH_acc	323.7499536	1.331635613	146.2791446	6.570895829	111.4133146	19.14986847	177	7
Forest 	15	FH_acc	323.7363569	1.297728779	146.2428568	6.573775048	111.448547	19.14986847	177	8
Forest 	15	FH_acc	323.7436277	1.27375942	146.2192828	6.576126503	111.4825185	19.14986847	177	9
Forest 	15	FH_acc	323.9388293	1.29189022	146.3501945	6.578274058	111.5080338	19.14986847	177	10
Forest 	15	FH_acc	323.4441234	1.173095367	145.9380279	6.580668476	111.5233949	19.14986847	177	11
Forest 	15	FH_acc	323.1904712	1.11434275	145.7188449	6.582320146	111.5275247	19.14986847	177	12
Forest 	15	FH_acc	323.0370542	1.078582166	145.5815502	6.583875764	111.527105	19.14986847	178	1
Forest 	15	FH_acc	322.8967039	1.046570064	145.4543053	6.585342161	111.5260431	19.14986847	178	2
Forest 	15	FH_acc	322.7560761	1.015520057	145.3259809	6.586703062	111.5249268	19.14986847	178	3
Forest 	15	FH_acc	323.4751438	1.158586513	145.8809984	6.587712182	111.5263998	19.14986847	178	4
Forest 	15	FH_acc	324.0766275	1.271229207	146.3428623	6.589167623	111.5334197	19.14986847	178	5
Forest 	15	FH_acc	324.4793382	1.333310795	146.6464862	6.591330039	111.5497595	19.14986847	178	6
Forest 	15	FH_acc	324.6306566	1.334343928	146.7474676	6.594177528	111.5777108	19.14986847	178	7
Forest 	15	FH_acc	324.6161356	1.300413594	146.7102454	6.597011091	111.6129996	19.14986847	178	8
Forest 	15	FH_acc	324.6225155	1.27642737	146.6857652	6.59931752	111.6470252	19.14986847	178	9
Forest 	15	FH_acc	324.8171292	1.294567809	146.816051	6.601429778	111.6725811	19.14986847	178	10
Forest 	15	FH_acc	324.3216459	1.175699396	146.4031562	6.603801394	111.6879664	19.14986847	178	11
Forest 	15	FH_acc	324.0675908	1.116910395	146.1835872	6.605441936	111.6921037	19.14986847	178	12
Forest 	15	FH_acc	323.9139284	1.081127664	146.0460517	6.606991538	111.6916845	19.14986847	179	1
Forest 	15	FH_acc	323.7733525	1.049095736	145.9185838	6.608452494	111.6906221	19.14986847	179	2
Forest 	15	FH_acc	323.6324977	1.018026499	145.7900346	6.609807812	111.6895054	19.14986847	179	3
Forest 	15	FH_acc	324.3517839	1.161176944	146.3451689	6.610807655	111.6909823	19.14986847	179	4
Forest 	15	FH_acc	324.9533067	1.273885148	146.8069864	6.612248259	111.6980141	19.14986847	179	5
Forest 	15	FH_acc	325.3557534	1.336001622	147.1102875	6.614386418	111.7143792	19.14986847	179	6
Forest 	15	FH_acc	325.5064236	1.337032847	147.2105939	6.617197569	111.7423724	19.14986847	179	7
Forest 	15	FH_acc	325.490999	1.303079826	147.1724599	6.619986398	111.7777136	19.14986847	179	8
Forest 	15	FH_acc	325.4965077	1.279077335	147.1470951	6.622248717	111.8117899	19.14986847	179	9
Forest 	15	FH_acc	325.6905459	1.297227221	147.2767697	6.624326401	111.8373835	19.14986847	179	10
Forest 	15	FH_acc	325.1943045	1.178287368	146.8631653	6.626675685	111.852791	19.14986847	179	11
Forest 	15	FH_acc	324.9398565	1.119463031	146.6432202	6.628305338	111.8569346	19.14986847	179	12
Forest 	15	FH_acc	324.785955	1.083658791	146.5054501	6.62984906	111.8565152	19.14986847	180	1
Forest 	15	FH_acc	324.6451593	1.051607609	146.3777649	6.631304697	111.8554517	19.14986847	180	2
Forest 	15	FH_acc	324.5040832	1.020519695	146.2489964	6.63265456	111.854334	19.14986847	180	3
Forest 	15	FH_acc	325.2235783	1.163751295	146.8042414	6.633645334	111.855814	19.14986847	180	4
Forest 	15	FH_acc	325.8251352	1.276522739	147.2660106	6.635071413	111.8628562	19.14986847	180	5
Forest 	15	FH_acc	326.2273201	1.338672773	147.5689939	6.637185809	111.8792444	19.14986847	180	6
Forest 	15	FH_acc	326.3773538	1.33970192	147.6686395	6.639961351	111.9072765	19.14986847	180	7
Forest 	15	FH_acc	326.3610435	1.30572672	147.6296138	6.642706338	111.9426666	19.14986847	180	8
Forest 	15	FH_acc	326.3656984	1.281708307	147.603384	6.64492543	111.97679	19.14986847	180	9
Forest 	15	FH_acc	326.559171	1.29986721	147.7324599	6.646969232	112.0024186	19.14986847	180	10
Forest 	15	FH_acc	326.0621904	1.180858174	147.3181641	6.649296633	112.0178463	19.14986847	180	11
Forest 	15	FH_acc	325.8073595	1.121999617	147.0978524	6.650915625	112.0219952	19.14986847	180	12
Forest 	15	FH_acc	325.653225	1.086174549	146.9598536	6.652453596	112.0215748	19.14986847	181	1
Forest 	15	FH_acc	325.5122153	1.05410472	146.8319568	6.653904036	112.0205096	19.14986847	181	2
Forest 	15	FH_acc	325.3709237	1.02299872	146.7029749	6.655248567	112.0193901	19.14986847	181	3
Forest 	15	FH_acc	326.0906219	1.166309479	147.2583274	6.656230464	112.0208721	19.14986847	181	4
Forest 	15	FH_acc	326.6922113	1.27914269	147.7200491	6.657642323	112.0279237	19.14986847	181	5
Forest 	15	FH_acc	327.0941403	1.341325662	148.0227226	6.659733446	112.0443329	19.14986847	181	6
Forest 	15	FH_acc	327.2435523	1.342353107	148.1217238	6.66247411	112.072401	19.14986847	181	7
Forest 	15	FH_acc	327.2263772	1.308356629	148.0818289	6.665176158	112.1078366	19.14986847	181	8
Forest 	15	FH_acc	327.2301982	1.284322966	148.0547559	6.66735292	112.1420037	19.14986847	181	9
Forest 	15	FH_acc	327.4231183	1.302490817	148.1832481	6.669363551	112.1676644	19.14986847	181	10
Forest 	15	FH_acc	326.9254168	1.183414511	147.7682785	6.671669535	112.1831104	19.14986847	181	11
Forest 	15	FH_acc	326.6702125	1.124522682	147.5476096	6.673278101	112.1872635	19.14986847	181	12
Forest 	15	FH_acc	326.515851	1.088677361	147.4093881	6.674810455	112.1868415	19.14986847	182	1
Forest 	15	FH_acc	326.3746327	1.056589401	147.2812851	6.67625582	112.1857741	19.14986847	182	2
Forest 	15	FH_acc	326.2331311	1.025465815	147.1520949	6.677595145	112.1846522	19.14986847	182	3
Forest 	15	FH_acc	326.9530225	1.168852827	147.7075487	6.678568368	112.1861355	19.14986847	182	4
Forest 	15	FH_acc	327.5546386	1.281745436	148.1692205	6.679966313	112.1931948	19.14986847	182	5
Forest 	15	FH_acc	327.9563129	1.343959884	148.4715882	6.682034645	112.2096232	19.14986847	182	6
Forest 	15	FH_acc	328.1051136	1.344985282	148.569958	6.684741137	112.2377244	19.14986847	182	7
Forest 	15	FH_acc	328.0870901	1.310967862	148.5292124	6.68740111	112.2732021	19.14986847	182	8
Forest 	15	FH_acc	328.0900928	1.28691916	148.5013141	6.689536394	112.3074095	19.14986847	182	9
Forest 	15	FH_acc	328.2824691	1.305095439	148.6292338	6.691514522	112.3330997	19.14986847	182	10
Forest 	15	FH_acc	327.7840649	1.185954068	148.2136076	6.693799517	112.3485622	19.14986847	182	11
Forest 	15	FH_acc	327.5284967	1.127030055	147.9925909	6.695397876	112.3527186	19.14986847	182	12
Forest 	15	FH_acc	327.3739142	1.091165145	147.8541523	6.696924738	112.3522943	19.14986847	183	1
Forest 	15	FH_acc	327.2324926	1.059059648	147.7258483	6.698365143	112.3512238	19.14986847	183	2
Forest 	15	FH_acc	327.0907865	1.027919052	147.5964555	6.699699379	112.3500989	19.14986847	183	3
Forest 	15	FH_acc	327.810865	1.171380304	148.1520068	6.700664118	112.3515826	19.14986847	183	4
Forest 	15	FH_acc	328.4125057	1.284330811	148.6136291	6.702048439	112.3586485	19.14986847	183	5
Forest 	15	FH_acc	328.8139303	1.346576074	148.9156981	6.70409445	112.3750943	19.14986847	183	6
Forest 	15	FH_acc	328.9621333	1.347599755	149.0134516	6.706767468	112.4032257	19.14986847	183	7
Forest 	15	FH_acc	328.9432808	1.313562249	148.9718764	6.709386231	112.4387421	19.14986847	183	8
Forest 	15	FH_acc	328.9454839	1.289499141	148.943173	6.711480894	112.4729866	19.14986847	183	9
Forest 	15	FH_acc	329.1373284	1.307683754	149.0705341	6.713427197	112.4987037	19.14986847	183	10
Forest 	15	FH_acc	328.6382388	1.188479216	148.6542684	6.715691649	112.514181	19.14986847	183	11
Forest 	15	FH_acc	328.382316	1.129523961	148.4329126	6.717280025	112.5183396	19.14986847	183	12
Forest 	15	FH_acc	328.227518	1.093640032	148.2942627	6.718801524	112.5179123	19.14986847	184	1
Forest 	15	FH_acc	328.0858985	1.061517511	148.1657628	6.720237086	112.5168381	19.14986847	184	2
Forest 	15	FH_acc	327.9439932	1.0303604	148.0361725	6.721566354	112.5157097	19.14986847	184	3
Forest 	15	FH_acc	328.6642523	1.173893773	148.5918179	6.722522799	112.5171928	19.14986847	184	4
