Year	Month	Day	Max	Min	Mean	Precip
2001	7	17	14.55	7.05	10.8	0.1
2001	7	18	14.65	7.15	10.9	0.36
2001	7	19	14.37	6.87	10.62	0.13
2001	7	20	13.91	6.41	10.16	0.13
2001	7	21	15.9	8.4	12.15	0.05
2001	7	22	16.97	9.47	13.22	0
2001	7	23	16.09	8.59	12.34	0.15
2001	7	24	16.5	9	12.75	0.15
2001	7	25	15.4	7.9	11.65	0.1
2001	7	26	17.95	10.45	14.2	0.22
2001	7	27	18.28	10.78	14.53	0.03
2001	7	28	18.44	10.94	14.69	0
2001	7	29	18.8	11.3	15.05	0
2001	7	30	15.5	8	11.75	0.12
2001	7	31	15.23	7.73	11.48	0.11
2001	8	1	16.17	7.27	11.72	0.39
2001	8	2	18.4	9.5	13.95	1.17
2001	8	3	16.97	8.07	12.52	0
2001	8	4	15.91	7.01	11.46	0.41
2001	8	5	15.08	6.18	10.63	0.03
2001	8	6	15.64	6.74	11.19	0
2001	8	7	15.19	6.29	10.74	0.32
2001	8	8	15.1	6.2	10.65	0.46
2001	8	9	14.72	5.82	10.27	0.04
2001	8	10	15.08	6.18	10.63	0.24
2001	8	11	16.93	8.03	12.48	0.06
2001	8	12	18.11	9.21	13.66	0.04
2001	8	13	20.04	11.14	15.59	0.03
2001	8	14	19.27	10.37	14.82	0.28
2001	8	15	18.47	9.57	14.02	0.58
2001	8	16	16.73	7.83	12.28	0.24
2001	8	17	16.72	7.82	12.27	0
2001	8	18	17.26	8.36	12.81	0.36
2001	8	19	17.53	8.63	13.08	2.23
2001	8	20	17.2	8.3	12.75	0.02
2001	8	21	17.97	9.07	13.52	0.04
2001	8	22	17.06	8.16	12.61	0
2001	8	23	16.26	7.36	11.81	0
2001	8	24	16.82	7.92	12.37	0
2001	8	25	16.58	7.68	12.13	0.1
2001	8	26	16.05	7.15	11.6	0.02
2001	8	27	15.49	6.59	11.04	0.02
2001	8	28	15.6	6.7	11.15	0.1
2001	8	29	16.93	8.03	12.48	0.22
2001	8	30	16.49	7.59	12.04	0.52
2001	8	31	16.53	7.63	12.08	0
2001	9	1	14.59	8.49	11.54	0.09
2001	9	2	15.19	9.09	12.14	0.04
2001	9	3	14.16	8.06	11.11	0.06
2001	9	4	12.62	6.52	9.57	0.1
2001	9	5	14.5	8.4	11.45	0.02
2001	9	6	13.65	7.55	10.6	0.22
2001	9	7	13.27	7.17	10.22	1.12
2001	9	8	11.47	5.37	8.42	0.47
2001	9	9	12.05	5.95	9	0.08
2001	9	10	12.84	6.74	9.79	0.31
2001	9	11	15.75	9.65	12.7	0.02
2001	9	12	13.91	7.81	10.86	0.59
2001	9	13	12.1	6	9.05	0.08
2001	9	14	11.65	5.55	8.6	0.31
2001	9	15	11.8	5.7	8.75	0.24
2001	9	16	11.78	5.68	8.73	0.21
2001	9	17	10.6	4.5	7.55	0.01
2001	9	18	10.75	4.65	7.7	0
2001	9	19	11.86	5.76	8.81	0.06
2001	9	20	13.1	7	10.05	0.07
2001	9	21	12.65	6.55	9.6	0
2001	9	22	12.43	6.33	9.38	0.01
2001	9	23	11.78	5.68	8.73	0.02
2001	9	24	13.59	7.49	10.54	0.17
2001	9	25	12.4	6.3	9.35	0.06
2001	9	26	11.48	5.38	8.43	0.02
2001	9	27	11.86	5.76	8.81	0
2001	9	28	14.56	8.46	11.51	0.06
2001	9	29	15.22	9.12	12.17	0.23
2001	9	30	15.35	9.25	12.3	1.12
2001	10	1	14.18	8.58	11.38	0.82
2001	10	2	14.29	8.69	11.49	0.7
2001	10	3	12.98	7.38	10.18	0.02
2001	10	4	12.95	7.35	10.15	0
2001	10	5	15.49	9.89	12.69	0.31
2001	10	6	14.83	9.23	12.03	0.23
2001	10	7	13.9	8.3	11.1	1.52
2001	10	8	12.84	7.24	10.04	1.47
2001	10	9	12.94	7.34	10.14	0.25
2001	10	10	12.71	7.11	9.91	0.24
2001	10	11	14.58	8.98	11.78	0.21
2001	10	12	15.34	9.74	12.54	0.15
2001	10	13	13.18	7.58	10.38	0
2001	10	14	13.12	7.52	10.32	1.39
2001	10	15	13.78	8.18	10.98	0.59
2001	10	16	11.91	6.31	9.11	0
2001	10	17	14.31	8.71	11.51	0.02
2001	10	18	13.75	8.15	10.95	0.39
2001	10	19	11.04	5.44	8.24	0.03
2001	10	20	14.17	8.57	11.37	1.05
2001	10	21	12.81	7.21	10.01	0.85
2001	10	22	12.68	7.08	9.88	0
2001	10	23	13.08	7.48	10.28	0.27
2001	10	24	13.02	7.42	10.22	0.01
2001	10	25	12.94	7.34	10.14	0.13
2001	10	26	12.11	6.51	9.31	0.16
2001	10	27	11.31	5.71	8.51	0.02
2001	10	28	10.11	4.51	7.31	0.03
2001	10	29	13.4	7.8	10.6	1.78
2001	10	30	12.5	6.9	9.7	2.83
2001	10	31	8.28	2.68	5.48	0.15
2001	11	1	11.61	5.91	8.76	0
2001	11	2	13.43	7.73	10.58	0.16
2001	11	3	10.17	4.47	7.32	0.09
2001	11	4	8.4	2.7	5.55	0.18
2001	11	5	7.1	1.4	4.25	0.64
2001	11	6	8.6	2.9	5.75	0.24
2001	11	7	5.87	0.17	3.02	0.79
2001	11	8	2.93	-2.77	0.08	0.98
2001	11	9	3.95	-1.75	1.1	0.31
2001	11	10	11.87	6.17	9.02	0.05
2001	11	11	11.75	6.05	8.9	0.65
2001	11	12	6.77	1.07	3.92	0.15
2001	11	13	4.39	-1.31	1.54	0.06
2001	11	14	6.52	0.82	3.67	0.08
2001	11	15	12.06	6.36	9.21	0
2001	11	16	10.2	4.5	7.35	0.02
2001	11	17	8.99	3.29	6.14	0.04
2001	11	18	8.59	2.89	5.74	0.03
2001	11	19	8.42	2.72	5.57	0.26
2001	11	20	9.89	4.19	7.04	0.19
2001	11	21	9.42	3.72	6.57	0.35
2001	11	22	4.48	-1.22	1.63	0.16
2001	11	23	5.95	0.25	3.1	0.12
2001	11	24	13.04	7.34	10.19	0.13
2001	11	25	9.05	3.35	6.2	0.13
2001	11	26	5.46	-0.24	2.61	0.83
2001	11	27	5.53	-0.17	2.68	0.25
2001	11	28	6.74	1.04	3.89	0.38
2001	11	29	8.71	3.01	5.86	0.43
2001	11	30	11	5.3	8.15	1.08
2001	12	1	6.25	1.35	3.8	0.01
2001	12	2	5.44	0.54	2.99	0
2001	12	3	7.44	2.54	4.99	0.73
2001	12	4	7.04	2.14	4.59	0.03
2001	12	5	1.99	-2.91	-0.46	0
2001	12	6	2.35	-2.55	-0.1	0.34
2001	12	7	10.7	5.8	8.25	0.06
2001	12	8	11.6	6.7	9.15	0
2001	12	9	6.68	1.78	4.23	0
2001	12	10	1.31	-3.59	-1.14	0
2001	12	11	1.18	-3.72	-1.27	0
2001	12	12	0.97	-3.93	-1.48	0.01
2001	12	13	1.8	-3.1	-0.65	0
2001	12	14	5.9	1	3.45	0.07
2001	12	15	5.58	0.68	3.13	0.06
2001	12	16	5.26	0.36	2.81	0.09
2001	12	17	4.33	-0.57	1.88	0.06
2001	12	18	2.37	-2.53	-0.08	0.01
2001	12	19	3.82	-1.08	1.37	0.39
2001	12	20	3.69	-1.21	1.24	1.01
2001	12	21	5.07	0.17	2.62	0.21
2001	12	22	1.15	-3.75	-1.3	0.05
2001	12	23	5.06	0.16	2.61	0.08
2001	12	24	7.66	2.76	5.21	0.4
2001	12	25	1.7	-3.2	-0.75	0.03
2001	12	26	0.39	-4.51	-2.06	0.34
2001	12	27	2.94	-1.96	0.49	1.24
2001	12	28	2.44	-2.46	-0.01	0.92
2001	12	29	-0.48	-5.38	-2.93	0.4
2001	12	30	0.26	-4.64	-2.19	0.04
2001	12	31	0.22	-4.68	-2.23	0.06
2002	1	1	3.26	-2.14	0.56	0.01
2002	1	2	-0.04	-5.44	-2.74	0.04
2002	1	3	4.26	-1.14	1.56	0
2002	1	4	3.22	-2.18	0.52	0.01
2002	1	5	4.95	-0.45	2.25	0.01
2002	1	6	6.55	1.15	3.85	0
2002	1	7	8.58	3.18	5.88	0
2002	1	8	8	2.6	5.3	0.06
2002	1	9	6.58	1.18	3.88	0
2002	1	10	4.45	-0.95	1.75	0
2002	1	11	6.68	1.28	3.98	0
2002	1	12	10.32	4.92	7.62	0
2002	1	13	9.99	4.59	7.29	0.01
2002	1	14	9.54	4.14	6.84	0.32
2002	1	15	6.18	0.78	3.48	0.04
2002	1	16	8.75	3.35	6.05	0.22
2002	1	17	6.94	1.54	4.24	0.06
2002	1	18	6.05	0.65	3.35	0.27
2002	1	19	6.86	1.46	4.16	1.08
2002	1	20	8.9	3.5	6.2	0.83
2002	1	21	9.14	3.74	6.44	0.52
2002	1	22	8.53	3.13	5.83	0.59
2002	1	23	6.66	1.26	3.96	2.16
2002	1	24	3.44	-1.96	0.74	0.05
2002	1	25	1.09	-4.31	-1.61	0.81
2002	1	26	6	0.6	3.3	0.27
2002	1	27	6.01	0.61	3.31	1.91
2002	1	28	7.49	2.09	4.79	2.79
2002	1	29	4.76	-0.64	2.06	1.07
2002	1	30	7.75	2.35	5.05	0.02
2002	1	31	6.45	1.05	3.75	0.94
2002	2	1	8.03	2.23	5.13	2.28
2002	2	2	8.78	2.98	5.88	0.29
2002	2	3	5.6	-0.2	2.7	0.24
2002	2	4	5.37	-0.43	2.47	0.93
2002	2	5	6.37	0.57	3.47	0.21
2002	2	6	5.29	-0.51	2.39	0.22
2002	2	7	7.01	1.21	4.11	0.73
2002	2	8	9.38	3.58	6.48	0.73
2002	2	9	6.96	1.16	4.06	0.23
2002	2	10	6.22	0.42	3.32	0.9
2002	2	11	8.11	2.31	5.21	0.68
2002	2	12	6.2	0.4	3.3	0.49
2002	2	13	3.87	-1.93	0.97	0.05
2002	2	14	3.76	-2.04	0.86	0.1
2002	2	15	7.67	1.87	4.77	0
2002	2	16	9.8	4	6.9	0.88
2002	2	17	7.04	1.24	4.14	0.14
2002	2	18	4.69	-1.11	1.79	0.59
2002	2	19	4.8	-1	1.9	0.9
2002	2	20	4.1	-1.7	1.2	0.29
2002	2	21	6.19	0.39	3.29	1.39
2002	2	22	4.58	-1.22	1.68	0.31
2002	2	23	1.77	-4.03	-1.13	0.93
2002	2	24	0.84	-4.96	-2.06	0.01
2002	2	25	3.7	-2.1	0.8	0.61
2002	2	26	5.49	-0.31	2.59	0.37
2002	2	27	4.39	-1.41	1.49	0.18
2002	2	28	3.99	-1.81	1.09	0.75
2002	3	1	4.35	-2.65	0.85	0.28
2002	3	2	6.8	-0.2	3.3	0.12
2002	3	3	9.93	2.93	6.43	0.15
2002	3	4	8.81	1.81	5.31	0.14
2002	3	5	7.76	0.76	4.26	1.98
2002	3	6	9.92	2.92	6.42	1.13
2002	3	7	7.97	0.97	4.47	0.13
2002	3	8	9.22	2.22	5.72	1.22
2002	3	9	4.78	-2.22	1.28	0.09
2002	3	10	5.11	-1.89	1.61	1.24
2002	3	11	6.59	-0.41	3.09	0.46
2002	3	12	5.37	-1.63	1.87	0
2002	3	13	4.54	-2.46	1.04	0.02
2002	3	14	5.31	-1.69	1.81	0
2002	3	15	6.13	-0.87	2.63	0.02
2002	3	16	8.12	1.12	4.62	0.01
2002	3	17	9.61	2.61	6.11	0
2002	3	18	9.02	2.02	5.52	0.34
2002	3	19	5.55	-1.45	2.05	0.03
2002	3	20	5.57	-1.43	2.07	0.5
2002	3	21	6.88	-0.12	3.38	0.44
2002	3	22	7.76	0.76	4.26	0
2002	3	23	8.95	1.95	5.45	0
2002	3	24	10.62	3.62	7.12	0.07
2002	3	25	9.39	2.39	5.89	0.02
2002	3	26	7.3	0.3	3.8	0
2002	3	27	10.35	3.35	6.85	0
2002	3	28	10.88	3.88	7.38	0
2002	3	29	8.54	1.54	5.04	0
2002	3	30	7.73	0.73	4.23	0
2002	3	31	11.82	4.82	8.32	0
2002	4	1	12.05	2.75	7.4	0.02
2002	4	2	10.17	0.87	5.52	0
2002	4	3	14.28	4.98	9.63	0.1
2002	4	4	11.64	2.34	6.99	0
2002	4	5	10.15	0.85	5.5	0
2002	4	6	9.96	0.66	5.31	0
2002	4	7	8.5	-0.8	3.85	0
2002	4	8	9.26	-0.04	4.61	0.04
2002	4	9	11.33	2.03	6.68	0.04
2002	4	10	11.81	2.51	7.16	0
2002	4	11	10.08	0.78	5.43	0.9
2002	4	12	9.13	-0.17	4.48	0
2002	4	13	8.23	-1.07	3.58	0.36
2002	4	14	8.96	-0.34	4.31	0.37
2002	4	15	8.37	-0.93	3.72	0.02
2002	4	16	10.33	1.03	5.68	0
2002	4	17	12.1	2.8	7.45	0
2002	4	18	11.06	1.76	6.41	0.01
2002	4	19	10.99	1.69	6.34	0
2002	4	20	12.33	3.03	7.68	0.01
2002	4	21	14.86	5.56	10.21	0.29
2002	4	22	14.9	5.6	10.25	0.32
2002	4	23	15.63	6.33	10.98	0
2002	4	24	14.67	5.37	10.02	0.05
2002	4	25	12.77	3.47	8.12	0.26
2002	4	26	10.4	1.1	5.75	0.23
2002	4	27	8.5	-0.8	3.85	0.02
2002	4	28	8.46	-0.84	3.81	1.14
2002	4	29	9.11	-0.19	4.46	0.95
2002	4	30	8.65	-0.65	4	0.48
2002	5	1	10.38	0.78	5.58	0.16
2002	5	2	10.81	1.21	6.01	0.28
2002	5	3	10.78	1.18	5.98	0.08
2002	5	4	11.44	1.84	6.64	0
2002	5	5	12.24	2.64	7.44	0
2002	5	6	12.24	2.64	7.44	0
2002	5	7	14.03	4.43	9.23	0.48
2002	5	8	13.51	3.91	8.71	0
2002	5	9	12.59	2.99	7.79	0.13
2002	5	10	13.2	3.6	8.4	0.12
2002	5	11	12.8	3.2	8	0
2002	5	12	11.52	1.92	6.72	0.12
2002	5	13	13.7	4.1	8.9	0.29
2002	5	14	14.62	5.02	9.82	0.05
2002	5	15	14.33	4.73	9.53	0.12
2002	5	16	15.9	6.3	11.1	0
2002	5	17	14.07	4.47	9.27	0
2002	5	18	11.84	2.24	7.04	0.55
2002	5	19	14.68	5.08	9.88	0
2002	5	20	15.78	6.18	10.98	0.71
2002	5	21	16.17	6.57	11.37	0.81
2002	5	22	16.6	7	11.8	0.47
2002	5	23	15.56	5.96	10.76	0.11
2002	5	24	14.02	4.42	9.22	0.37
2002	5	25	14.1	4.5	9.3	0.1
2002	5	26	14.26	4.66	9.46	0.15
2002	5	27	13.57	3.97	8.77	0.41
2002	5	28	14.79	5.19	9.99	0.17
2002	5	29	14.48	4.88	9.68	0.32
2002	5	30	13.53	3.93	8.73	0.14
2002	5	31	14.35	4.75	9.55	0.03
2002	6	1	16.64	7.34	11.99	0.02
2002	6	2	16.54	7.24	11.89	0.32
2002	6	3	15.17	5.87	10.52	0.06
2002	6	4	13.73	4.43	9.08	0.22
2002	6	5	15.12	5.82	10.47	0.09
2002	6	6	19.06	9.76	14.41	0
2002	6	7	18.28	8.98	13.63	0
2002	6	8	17.17	7.87	12.52	0.07
2002	6	9	15.89	6.59	11.24	0.39
2002	6	10	14.54	5.24	9.89	0.17
2002	6	11	14.56	5.26	9.91	0.01
2002	6	12	13.34	4.04	8.69	0.06
2002	6	13	14.63	5.33	9.98	0.95
2002	6	14	14.2	4.9	9.55	0.19
2002	6	15	17.13	7.83	12.48	0.03
2002	6	16	16.71	7.41	12.06	0.22
2002	6	17	19.18	9.88	14.53	0.04
2002	6	18	17.18	7.88	12.53	0.02
2002	6	19	16.1	6.8	11.45	0
2002	6	20	16.01	6.71	11.36	0.1
2002	6	21	15.86	6.56	11.21	0.02
2002	6	22	16.01	6.71	11.36	0.2
2002	6	23	15.89	6.59	11.24	0.08
2002	6	24	15.26	5.96	10.61	0.1
2002	6	25	15.83	6.53	11.18	0.1
2002	6	26	15.44	6.14	10.79	0.43
2002	6	27	14.54	5.24	9.89	0.14
2002	6	28	15.07	5.77	10.42	0.06
2002	6	29	16.19	6.89	11.54	0.2
2002	6	30	14.76	5.46	10.11	0.56
2002	7	1	13.36	5.86	9.61	0.82
2002	7	2	14.26	6.76	10.51	0.06
2002	7	3	14.59	7.09	10.84	0.39
2002	7	4	13.7	6.2	9.95	0.04
2002	7	5	14.14	6.64	10.39	0.01
2002	7	6	13.69	6.19	9.94	0.01
2002	7	7	14.32	6.82	10.57	0.23
2002	7	8	15.21	7.71	11.46	0.04
2002	7	9	15.31	7.81	11.56	0.39
2002	7	10	15.45	7.95	11.7	0.05
2002	7	11	14.7	7.2	10.95	0.09
2002	7	12	13.77	6.27	10.02	0.05
2002	7	13	15.12	7.62	11.37	0
2002	7	14	17.36	9.86	13.61	0.02
2002	7	15	17.95	10.45	14.2	0.01
2002	7	16	15.39	7.89	11.64	0.36
2002	7	17	15.81	8.31	12.06	0.28
2002	7	18	16.56	9.06	12.81	0.74
2002	7	19	14.18	6.68	10.43	2.21
2002	7	20	14.48	6.98	10.73	0.69
2002	7	21	15.39	7.89	11.64	0.15
2002	7	22	16.31	8.81	12.56	0.77
2002	7	23	15.16	7.66	11.41	0.12
2002	7	24	15.61	8.11	11.86	0.05
2002	7	25	16.34	8.84	12.59	0.01
2002	7	26	16.92	9.42	13.17	0
2002	7	27	18.67	11.17	14.92	0
2002	7	28	17.75	10.25	14	0.54
2002	7	29	16.83	9.33	13.08	1.59
2002	7	30	18.16	10.66	14.41	4.11
2002	7	31	19.17	11.67	15.42	0.02
2002	8	1	20.06	12.66	16.36	0.04
2002	8	2	17.55	10.15	13.85	0.27
2002	8	3	18.37	10.97	14.67	0.27
2002	8	4	19.93	12.53	16.23	0
2002	8	5	19.76	12.36	16.06	0.01
2002	8	6	19.16	11.76	15.46	1.23
2002	8	7	18.17	10.77	14.47	0.05
2002	8	8	15.34	7.94	11.64	0.48
2002	8	9	14.72	7.32	11.02	0.06
2002	8	10	15.47	8.07	11.77	0.05
2002	8	11	15.35	7.95	11.65	0.59
2002	8	12	16.81	9.41	13.11	0
2002	8	13	18.24	10.84	14.54	0.01
2002	8	14	17.05	9.65	13.35	0.05
2002	8	15	18.18	10.78	14.48	0
2002	8	16	16.4	9	12.7	0
2002	8	17	19.23	11.83	15.53	0
2002	8	18	16.95	9.55	13.25	1.86
2002	8	19	16.2	8.8	12.5	0.02
2002	8	20	15.72	8.32	12.02	0.11
2002	8	21	15.49	8.09	11.79	0
2002	8	22	15.68	8.28	11.98	0.11
2002	8	23	16.42	9.02	12.72	0.17
2002	8	24	17.08	9.68	13.38	0.48
2002	8	25	15.85	8.45	12.15	0.01
2002	8	26	15.65	8.25	11.95	0
2002	8	27	16.74	9.34	13.04	0.02
2002	8	28	18.64	11.24	14.94	0
2002	8	29	17.44	10.04	13.74	0.13
2002	8	30	14.81	7.41	11.11	1.4
2002	8	31	13.9	6.5	10.2	0
2002	9	1	13.91	5.81	9.86	0.02
2002	9	2	17.54	9.44	13.49	0.01
2002	9	3	15.45	7.35	11.4	0.08
2002	9	4	16.23	8.13	12.18	0.08
2002	9	5	14.66	6.56	10.61	0.34
2002	9	6	13.62	5.52	9.57	0.13
2002	9	7	13.76	5.66	9.71	0.83
2002	9	8	15.21	7.11	11.16	0.11
2002	9	9	16.81	8.71	12.76	0.24
2002	9	10	17.66	9.56	13.61	0
2002	9	11	16.96	8.86	12.91	0
2002	9	12	16.36	8.26	12.31	0.01
2002	9	13	16.53	8.43	12.48	0.01
2002	9	14	15.2	7.1	11.15	0.01
2002	9	15	14.84	6.74	10.79	0
2002	9	16	15.96	7.86	11.91	0.07
2002	9	17	15.51	7.41	11.46	0.01
2002	9	18	14.65	6.55	10.6	0
2002	9	19	14.67	6.57	10.62	0.08
2002	9	20	14.17	6.07	10.12	0.01
2002	9	21	14.91	6.81	10.86	0.31
2002	9	22	12.83	4.73	8.78	0.01
2002	9	23	10.86	2.76	6.81	0
2002	9	24	11.57	3.47	7.52	0
2002	9	25	12.58	4.48	8.53	0.53
2002	9	26	14.09	5.99	10.04	0.02
2002	9	27	15.17	7.07	11.12	0
2002	9	28	14.86	6.76	10.81	0
2002	9	29	16.11	8.01	12.06	0.01
2002	9	30	16.88	8.78	12.83	0.06
2002	10	1	15.11	8.51	11.81	0.02
2002	10	2	16	9.4	12.7	0.04
2002	10	3	13.27	6.67	9.97	0.07
2002	10	4	12.81	6.21	9.51	0.21
2002	10	5	15.69	9.09	12.39	0.14
2002	10	6	11.6	5	8.3	0
2002	10	7	11.5	4.9	8.2	0.11
2002	10	8	14.23	7.63	10.93	0
2002	10	9	13.04	6.44	9.74	0.03
2002	10	10	13.26	6.66	9.96	0
2002	10	11	12.2	5.6	8.9	0.51
2002	10	12	10.72	4.12	7.42	0.94
2002	10	13	9.65	3.05	6.35	0.07
2002	10	14	9.87	3.27	6.57	0.01
2002	10	15	7.97	1.37	4.67	0.2
2002	10	16	6.58	-0.02	3.28	0.43
2002	10	17	7.39	0.79	4.09	0.87
2002	10	18	5.7	-0.9	2.4	0.07
2002	10	19	4.27	-2.33	0.97	0.03
2002	10	20	3.37	-3.23	0.07	0.19
2002	10	21	6.08	-0.52	2.78	2.31
2002	10	22	7.47	0.87	4.17	3.02
2002	10	23	5.87	-0.73	2.57	0.18
2002	10	24	5.61	-0.99	2.31	0.47
2002	10	25	6.4	-0.2	3.1	1.18
2002	10	26	7.15	0.55	3.85	1.24
2002	10	27	6.69	0.09	3.39	0.31
2002	10	28	7.31	0.71	4.01	0.01
2002	10	29	5.74	-0.86	2.44	0
2002	10	30	5.56	-1.04	2.26	0.01
2002	10	31	7.35	0.75	4.05	0.05
2002	11	1	9.97	4.67	7.32	0.47
2002	11	2	11.12	5.82	8.47	0.55
2002	11	3	11.11	5.81	8.46	0.01
2002	11	4	10.47	5.17	7.82	0
2002	11	5	11.78	6.48	9.13	0.16
2002	11	6	9.95	4.65	7.3	0.34
2002	11	7	6.64	1.34	3.99	0.08
2002	11	8	7.56	2.26	4.91	0.5
2002	11	9	4.41	-0.89	1.76	0.36
2002	11	10	8.28	2.98	5.63	0.06
2002	11	11	8.32	3.02	5.67	0.37
2002	11	12	6.02	0.72	3.37	0
2002	11	13	6.41	1.11	3.76	0.18
2002	11	14	8.5	3.2	5.85	1.99
2002	11	15	7.04	1.74	4.39	1.9
2002	11	16	5.91	0.61	3.26	0.38
2002	11	17	2.99	-2.31	0.34	0
2002	11	18	4.6	-0.7	1.95	0
2002	11	19	7.46	2.16	4.81	0
2002	11	20	8.53	3.23	5.88	1.04
2002	11	21	10.03	4.73	7.38	1.48
2002	11	22	10.28	4.98	7.63	0.32
2002	11	23	9.47	4.17	6.82	0.08
2002	11	24	8.73	3.43	6.08	0
2002	11	25	6.44	1.14	3.79	0.01
2002	11	26	9.01	3.71	6.36	0.41
2002	11	27	10.76	5.46	8.11	0.92
2002	11	28	9.86	4.56	7.21	0.13
2002	11	29	7.9	2.6	5.25	0
2002	11	30	8.31	3.01	5.66	0.16
2002	12	1	7.87	3.47	5.67	0.32
2002	12	2	7.78	3.38	5.58	0.35
2002	12	3	8.46	4.06	6.26	0.41
2002	12	4	7.16	2.76	4.96	0.03
2002	12	5	6.06	1.66	3.86	0.09
2002	12	6	6.82	2.42	4.62	0
2002	12	7	5.23	0.83	3.03	0.01
2002	12	8	5.58	1.18	3.38	0.01
2002	12	9	6.24	1.84	4.04	0
2002	12	10	4.3	-0.1	2.1	0.01
2002	12	11	4.74	0.34	2.54	0
2002	12	12	4.7	0.3	2.5	0
2002	12	13	4.56	0.16	2.36	0.03
2002	12	14	4.85	0.45	2.65	0
2002	12	15	3.82	-0.58	1.62	0.03
2002	12	16	3.12	-1.28	0.92	0
2002	12	17	0.39	-4.01	-1.81	0.01
2002	12	18	0.99	-3.41	-1.21	0
2002	12	19	-1.03	-5.43	-3.23	0
2002	12	20	0.47	-3.93	-1.73	0.01
2002	12	21	3.06	-1.34	0.86	0.02
2002	12	22	6.27	1.87	4.07	0
2002	12	23	8.91	4.51	6.71	0.41
2002	12	24	10.35	5.95	8.15	0.19
2002	12	25	8.19	3.79	5.99	0.1
2002	12	26	7.48	3.08	5.28	0.16
2002	12	27	7.31	2.91	5.11	0.44
2002	12	28	7.64	3.24	5.44	0.13
2002	12	29	5.94	1.54	3.74	0
2002	12	30	4.3	-0.1	2.1	0
2002	12	31	2.37	-2.03	0.17	0
2003	1	1	3.01	-1.99	0.51	0.1
2003	1	2	2.87	-2.13	0.37	0.41
2003	1	3	0.56	-4.44	-1.94	0.68
2003	1	4	0.27	-4.73	-2.23	0.07
2003	1	5	-0.38	-5.38	-2.88	0.03
2003	1	6	-2.84	-7.84	-5.34	0
2003	1	7	-3.86	-8.86	-6.36	0
2003	1	8	1.18	-3.82	-1.32	0
2003	1	9	3.53	-1.47	1.03	0.01
2003	1	10	1.64	-3.36	-0.86	0
2003	1	11	1.31	-3.69	-1.19	0.02
2003	1	12	7.1	2.1	4.6	0.46
2003	1	13	11.29	6.29	8.79	0.07
2003	1	14	10.58	5.58	8.08	0.49
2003	1	15	7.93	2.93	5.43	0.72
2003	1	16	8.94	3.94	6.44	0.73
2003	1	17	7.9	2.9	5.4	1.26
2003	1	18	6.49	1.49	3.99	0.02
2003	1	19	5.06	0.06	2.56	0
2003	1	20	4.55	-0.45	2.05	0.22
2003	1	21	5.48	0.48	2.98	0.34
2003	1	22	5.22	0.22	2.72	1.48
2003	1	23	3.79	-1.21	1.29	0.09
2003	1	24	11.25	6.25	8.75	0.52
2003	1	25	8.61	3.61	6.11	0.35
2003	1	26	11.42	6.42	8.92	0.05
2003	1	27	9.76	4.76	7.26	1.02
2003	1	28	5.42	0.42	2.92	0.95
2003	1	29	3.56	-1.44	1.06	0.51
2003	1	30	0.26	-4.74	-2.24	0.37
2003	1	31	1.13	-3.87	-1.37	0.19
2003	2	1	5.83	-2.77	1.53	0.56
2003	2	2	3.91	-4.69	-0.39	0.8
2003	2	3	3	-5.6	-1.3	1.11
2003	2	4	3.17	-5.43	-1.13	0.06
2003	2	5	2.07	-6.53	-2.23	0.05
2003	2	6	7.19	-1.41	2.89	0.09
2003	2	7	8.97	0.37	4.67	0
2003	2	8	10.59	1.99	6.29	0.25
2003	2	9	6.91	-1.69	2.61	0.01
2003	2	10	6.54	-2.06	2.24	0.06
2003	2	11	8.19	-0.41	3.89	0
2003	2	12	5.34	-3.26	1.04	0
2003	2	13	5.38	-3.22	1.08	0.01
2003	2	14	3.33	-5.27	-0.97	0
2003	2	15	2.1	-6.5	-2.2	0.01
2003	2	16	4.65	-3.95	0.35	0
2003	2	17	5.75	-2.85	1.45	0
2003	2	18	5.11	-3.49	0.81	0
2003	2	19	6.08	-2.52	1.78	0
2003	2	20	6.51	-2.09	2.21	0
2003	2	21	6.67	-1.93	2.37	0
2003	2	22	6.29	-2.31	1.99	0.05
2003	2	23	8.43	-0.17	4.13	0.08
2003	2	24	7.72	-0.88	3.42	0.01
2003	2	25	9.21	0.61	4.91	0
2003	2	26	9.02	0.42	4.72	0
2003	2	27	8.54	-0.06	4.24	0
2003	2	28	10.61	2.01	6.31	0.38
2003	3	1	9.12	1.12	5.12	2.11
2003	3	2	8.19	0.19	4.19	0.09
2003	3	3	7.98	-0.02	3.98	0.01
2003	3	4	10.71	2.71	6.71	0.05
2003	3	5	9.75	1.75	5.75	0.23
2003	3	6	8.71	0.71	4.71	0.14
2003	3	7	9.31	1.31	5.31	0.28
2003	3	8	8.64	0.64	4.64	0.05
2003	3	9	11.65	3.65	7.65	0.38
2003	3	10	9.76	1.76	5.76	0.7
2003	3	11	9.31	1.31	5.31	0.94
2003	3	12	6.72	-1.28	2.72	0
2003	3	13	5.25	-2.75	1.25	0
2003	3	14	6.87	-1.13	2.87	0
2003	3	15	7.68	-0.32	3.68	0
2003	3	16	6.53	-1.47	2.53	0
2003	3	17	5.22	-2.78	1.22	0.01
2003	3	18	5.24	-2.76	1.24	0
2003	3	19	6.16	-1.84	2.16	0
2003	3	20	8.83	0.83	4.83	0.02
2003	3	21	11.07	3.07	7.07	0
