Peat_amount	Year	Month	Layer	DPM_pool_accummulated_SOC	RPM_pool_accummulated_SOC	BIO_pool_accummulated_SOC	HUM_pool_accummulated_SOC	Total_SOC_accummulated	SOC_stock_with_accummulation
Mean	193	4	H	0.377411875	43.08556665	2.054780539	31.61257427	77.13033333	293.850678
Mean	193	5	H	0.377609718	43.10850804	2.055788732	31.62167267	77.16357917	294.4539966
Mean	193	6	H	0.377817802	43.13145434	2.056795218	31.63075765	77.196825	294.8593795
Mean	193	7	H	0.378026194	43.15439982	2.057801283	31.63984353	77.23007083	295.0137707
Mean	193	8	H	0.378229047	43.17734008	2.058807716	31.64893982	77.26331667	295.0016098
Mean	193	9	H	0.378427832	43.20027498	2.059814349	31.65804534	77.2965625	295.0095439
Mean	193	10	H	0.37862948	43.22320924	2.060820267	31.66714934	77.32980833	295.2059522
Mean	193	11	H	0.378811662	43.24613216	2.061829128	31.67628122	77.36305417	294.6935101
Mean	193	12	H	0.378984057	43.269049	2.062839697	31.68542725	77.3963	294.4217733
Mean	194	1	H	0.379150438	43.29196223	2.063851487	31.69458168	77.42954583	294.2504481
Mean	194	2	H	0.379311399	43.31487206	2.064864426	31.70374378	77.46279167	294.0921319
Mean	194	3	H	0.379467067	43.33777834	2.065878502	31.71291359	77.4960375	293.9334286
Mean	194	4	H	0.379646171	43.36069635	2.066889195	31.72205162	77.52928333	294.6537604
Mean	194	5	H	0.379843693	43.38362355	2.06789714	31.73116479	77.56252917	295.2569887
Mean	194	6	H	0.380051439	43.40655564	2.068903382	31.74026454	77.595775	295.6620371
Mean	194	7	H	0.380259494	43.4294869	2.069909201	31.74936523	77.62902083	295.8157837
Mean	194	8	H	0.380462019	43.45241291	2.070915384	31.75847635	77.66226667	295.8027712
Mean	194	9	H	0.380660484	43.47533352	2.071921765	31.76759674	77.6955125	295.8098791
Mean	194	10	H	0.380861806	43.49825348	2.07292743	31.77671561	77.72875833	296.0057005
Mean	194	11	H	0.381043695	43.52116205	2.073936031	31.78586239	77.76200417	295.4926178
Mean	194	12	H	0.381215811	43.54406453	2.074946337	31.79502332	77.79525	295.2205348
Mean	195	1	H	0.381381924	43.56696337	2.075957861	31.80419268	77.82849583	295.0489877
Mean	195	2	H	0.381542625	43.5898588	2.07697053	31.81336971	77.86174167	294.8904652
Mean	195	3	H	0.381698042	43.61275067	2.077984334	31.82255445	77.8949875	294.7315543
Mean	195	4	H	0.381876857	43.63565429	2.078994761	31.83170743	77.92823333	295.451939
Mean	195	5	H	0.382074061	43.6585671	2.080002444	31.84083556	77.96147917	296.0550793
Mean	195	6	H	0.382281474	43.68148481	2.081008425	31.84995029	77.994725	296.4598015
Mean	195	7	H	0.382489196	43.70440167	2.082013983	31.85906599	78.02797083	296.6129191
Mean	195	8	H	0.382691397	43.72731324	2.083019902	31.86819213	78.06121667	296.5990754
Mean	195	9	H	0.382889545	43.75021938	2.084026015	31.87732756	78.0944625	296.6053768
Mean	195	10	H	0.383090547	43.77312486	2.085031413	31.88646152	78.12770833	296.8006253
Mean	195	11	H	0.383272146	43.7960189	2.086039739	31.89562338	78.16095417	296.2869171
Mean	195	12	H	0.383443987	43.81890683	2.087049766	31.90479942	78.1942	296.0144962
Mean	196	1	H	0.383609835	43.84179111	2.088061008	31.91398388	78.22744583	295.8427324
Mean	196	2	H	0.383770279	43.86467196	2.089073393	31.92317603	78.26069167	295.6840084
Mean	196	3	H	0.383925448	43.88754924	2.09008691	31.93237591	78.2939375	295.5248947
Mean	196	4	H	0.384103977	43.91043828	2.091097055	31.94154402	78.32718333	296.2453271
Mean	196	5	H	0.384300868	43.93333653	2.092104462	31.95068731	78.36042917	296.8483776
Mean	196	6	H	0.384507951	43.95623968	2.093110168	31.95981721	78.393675	297.2527772
Mean	196	7	H	0.384715344	43.97914195	2.094115449	31.96894809	78.42692083	297.4052769
Mean	196	8	H	0.384917225	44.00203891	2.095121089	31.97808945	78.46016667	297.3906178
Mean	196	9	H	0.385115059	44.0249304	2.09612692	31.98724012	78.4934125	297.396128
Mean	196	10	H	0.385315745	44.04782123	2.097132035	31.99638933	78.52665833	297.5908135
Mean	196	11	H	0.385497056	44.07070057	2.098140071	32.00556646	78.55990417	297.0764949
Mean	196	12	H	0.385668627	44.09357378	2.099149804	32.01475779	78.59315	296.803744
Mean	197	1	H	0.385834212	44.11644332	2.10016075	32.02395755	78.62639583	296.6317688
Mean	197	2	H	0.385994402	44.13930942	2.101172837	32.03316501	78.65964167	296.4728481
Mean	197	3	H	0.386149325	44.16217192	2.102186052	32.0423802	78.6928875	296.3135364
Mean	197	4	H	0.386327573	44.18504622	2.103195902	32.05156364	78.72613333	297.0340131
Mean	197	5	H	0.386524153	44.20792974	2.104203017	32.06072226	78.75937917	297.6369737
Mean	197	6	H	0.386730911	44.23081815	2.105208433	32.06986751	78.792625	298.0410564
Mean	197	7	H	0.386937978	44.25370567	2.106213424	32.07901376	78.82587083	298.1929507
Mean	197	8	H	0.387139542	44.27658784	2.107218769	32.08817051	78.85911667	298.1774936
Mean	197	9	H	0.387337067	44.29946453	2.108224303	32.0973366	78.8923625	298.1822295
Mean	197	10	H	0.387537439	44.32234053	2.109229121	32.10650124	78.92560833	298.3763632
Mean	197	11	H	0.387718467	44.34520501	2.110236854	32.11569384	78.95885417	297.8614487
Mean	197	12	H	0.387889769	44.36806332	2.11124628	32.12490063	78.9921	297.5883757
Mean	198	1	H	0.388055095	44.39091796	2.112256915	32.13411586	79.02534583	297.4161942
Mean	198	2	H	0.388215034	44.41376914	2.113268689	32.14333881	79.05859167	297.2570815
Mean	198	3	H	0.388369714	44.43661671	2.114281588	32.15256949	79.0918375	297.0975766
Mean	198	4	H	0.388547683	44.45947609	2.115291128	32.16176844	79.12508333	297.8180961
Mean	198	5	H	0.388743957	44.48234471	2.116297937	32.17094257	79.15832917	298.4209685
Mean	198	6	H	0.388950392	44.50521822	2.117303049	32.18010334	79.191575	298.8247414
Mean	198	7	H	0.389157138	44.52809083	2.118307735	32.18926513	79.22482083	298.9760443
Mean	198	8	H	0.38935839	44.55095805	2.119312772	32.19843745	79.25806667	298.9598076
Mean	198	9	H	0.389555609	44.57381977	2.120317996	32.20761913	79.2913125	298.963787
Mean	198	10	H	0.389755671	44.59668078	2.121322503	32.21679938	79.32455833	299.1573814
Mean	198	11	H	0.389936419	44.61953023	2.122329919	32.2260076	79.35780417	298.6418851
Mean	198	12	H	0.390107455	44.6423735	2.123339023	32.23523003	79.39105	298.3684976
Mean	199	1	H	0.390272525	44.66521307	2.124349334	32.24446091	79.42429583	298.1961146
Mean	199	2	H	0.390432216	44.68804916	2.12536078	32.25369951	79.45754167	298.0368145
Mean	199	3	H	0.390586656	44.71088163	2.126373351	32.26294586	79.4907875	297.8771209
Mean	199	4	H	0.39076435	44.73372594	2.127382566	32.27216048	79.52403333	298.5976795
Mean	199	5	H	0.39096032	44.7565795	2.128389056	32.28135029	79.55727917	299.2004632
Mean	199	6	H	0.391166438	44.77943796	2.129393851	32.29052675	79.590525	299.6039309
Mean	199	7	H	0.391372866	44.8022955	2.130398218	32.29970425	79.62377083	299.7546537
Mean	199	8	H	0.391573808	44.82514762	2.131402934	32.30889231	79.65701667	299.7376534
Mean	199	9	H	0.391770725	44.8479942	2.132407834	32.31808974	79.6902625	299.7408916
Mean	199	10	H	0.391970481	44.87084008	2.133412016	32.32728576	79.72350833	299.9339571
Mean	199	11	H	0.392150952	44.89367435	2.134419101	32.33650977	79.75675417	299.4178928
Mean	199	12	H	0.392321726	44.91650241	2.13542787	32.345748	79.79	299.1441984
Minus50	-10	1	H	0	0	0	0	0	166.3370605
Minus50	-10	2	H	0	0	0	0	0	166.2034403
Minus50	-10	3	H	0	0	0	0	0	166.0695531
Minus50	-10	4	H	0	0	0	0	0	166.4823016
Minus50	-10	5	H	0	0	0	0	0	166.8196937
Minus50	-10	6	H	0	0	0	0	0	167.0295564
Minus50	-10	7	H	0	0	0	0	0	167.0776889
Minus50	-10	8	H	0	0	0	0	0	167.0184599
Minus50	-10	9	H	0	0	0	0	0	166.9721816
Minus50	-10	10	H	0	0	0	0	0	167.0475013
Minus50	-10	11	H	0	0	0	0	0	166.6857572
Minus50	-10	12	H	0	0	0	0	0	166.4790523
Minus50	-9	1	H	0	0	0	0	0	166.3370606
Minus50	-9	2	H	0	0	0	0	0	166.2034405
Minus50	-9	3	H	0	0	0	0	0	166.0695533
Minus50	-9	4	H	0	0	0	0	0	166.4823018
Minus50	-9	5	H	0	0	0	0	0	166.8196938
Minus50	-9	6	H	0	0	0	0	0	167.0295566
Minus50	-9	7	H	0	0	0	0	0	167.0776891
Minus50	-9	8	H	0	0	0	0	0	167.0184601
Minus50	-9	9	H	0	0	0	0	0	166.9721817
Minus50	-9	10	H	0	0	0	0	0	167.0475015
Minus50	-9	11	H	0	0	0	0	0	166.6857573
Minus50	-9	12	H	0	0	0	0	0	166.4790524
Minus50	-8	1	H	0	0	0	0	0	166.3370607
Minus50	-8	2	H	0	0	0	0	0	166.2034406
Minus50	-8	3	H	0	0	0	0	0	166.0695534
Minus50	-8	4	H	0	0	0	0	0	166.4823019
Minus50	-8	5	H	0	0	0	0	0	166.8196939
Minus50	-8	6	H	0	0	0	0	0	167.0295567
Minus50	-8	7	H	0	0	0	0	0	167.0776892
Minus50	-8	8	H	0	0	0	0	0	167.0184602
Minus50	-8	9	H	0	0	0	0	0	166.9721818
Minus50	-8	10	H	0	0	0	0	0	167.0475016
Minus50	-8	11	H	0	0	0	0	0	166.6857574
Minus50	-8	12	H	0	0	0	0	0	166.4790525
Minus50	-7	1	H	0	0	0	0	0	166.3370609
Minus50	-7	2	H	0	0	0	0	0	166.2034407
Minus50	-7	3	H	0	0	0	0	0	166.0695535
Minus50	-7	4	H	0	0	0	0	0	166.482302
Minus50	-7	5	H	0	0	0	0	0	166.819694
Minus50	-7	6	H	0	0	0	0	0	167.0295568
Minus50	-7	7	H	0	0	0	0	0	167.0776893
Minus50	-7	8	H	0	0	0	0	0	167.0184603
Minus50	-7	9	H	0	0	0	0	0	166.9721819
Minus50	-7	10	H	0	0	0	0	0	167.0475017
Minus50	-7	11	H	0	0	0	0	0	166.6857575
Minus50	-7	12	H	0	0	0	0	0	166.4790526
Minus50	-6	1	H	0	0	0	0	0	166.3370609
Minus50	-6	2	H	0	0	0	0	0	166.2034408
Minus50	-6	3	H	0	0	0	0	0	166.0695536
Minus50	-6	4	H	0	0	0	0	0	166.4823021
Minus50	-6	5	H	0	0	0	0	0	166.8196941
Minus50	-6	6	H	0	0	0	0	0	167.0295569
Minus50	-6	7	H	0	0	0	0	0	167.0776894
Minus50	-6	8	H	0	0	0	0	0	167.0184604
Minus50	-6	9	H	0	0	0	0	0	166.972182
Minus50	-6	10	H	0	0	0	0	0	167.0475017
Minus50	-6	11	H	0	0	0	0	0	166.6857576
Minus50	-6	12	H	0	0	0	0	0	166.4790527
Minus50	-5	1	H	0	0	0	0	0	166.337061
Minus50	-5	2	H	0	0	0	0	0	166.2034408
Minus50	-5	3	H	0	0	0	0	0	166.0695537
Minus50	-5	4	H	0	0	0	0	0	166.4823021
Minus50	-5	5	H	0	0	0	0	0	166.8196942
Minus50	-5	6	H	0	0	0	0	0	167.0295569
Minus50	-5	7	H	0	0	0	0	0	167.0776894
Minus50	-5	8	H	0	0	0	0	0	167.0184604
Minus50	-5	9	H	0	0	0	0	0	166.972182
Minus50	-5	10	H	0	0	0	0	0	167.0475018
Minus50	-5	11	H	0	0	0	0	0	166.6857576
Minus50	-5	12	H	0	0	0	0	0	166.4790527
Minus50	-4	1	H	0	0	0	0	0	166.337061
Minus50	-4	2	H	0	0	0	0	0	166.2034409
Minus50	-4	3	H	0	0	0	0	0	166.0695537
Minus50	-4	4	H	0	0	0	0	0	166.4823022
Minus50	-4	5	H	0	0	0	0	0	166.8196942
Minus50	-4	6	H	0	0	0	0	0	167.029557
Minus50	-4	7	H	0	0	0	0	0	167.0776895
Minus50	-4	8	H	0	0	0	0	0	167.0184604
Minus50	-4	9	H	0	0	0	0	0	166.9721821
Minus50	-4	10	H	0	0	0	0	0	167.0475018
Minus50	-4	11	H	0	0	0	0	0	166.6857576
Minus50	-4	12	H	0	0	0	0	0	166.4790527
Minus50	-3	1	H	0	0	0	0	0	166.3370611
Minus50	-3	2	H	0	0	0	0	0	166.2034409
Minus50	-3	3	H	0	0	0	0	0	166.0695537
Minus50	-3	4	H	0	0	0	0	0	166.4823022
Minus50	-3	5	H	0	0	0	0	0	166.8196942
Minus50	-3	6	H	0	0	0	0	0	167.029557
Minus50	-3	7	H	0	0	0	0	0	167.0776895
Minus50	-3	8	H	0	0	0	0	0	167.0184604
Minus50	-3	9	H	0	0	0	0	0	166.9721821
Minus50	-3	10	H	0	0	0	0	0	167.0475018
Minus50	-3	11	H	0	0	0	0	0	166.6857576
Minus50	-3	12	H	0	0	0	0	0	166.4790527
Minus50	-2	1	H	0	0	0	0	0	166.3370611
Minus50	-2	2	H	0	0	0	0	0	166.2034409
Minus50	-2	3	H	0	0	0	0	0	166.0695537
Minus50	-2	4	H	0	0	0	0	0	166.4823022
Minus50	-2	5	H	0	0	0	0	0	166.8196942
Minus50	-2	6	H	0	0	0	0	0	167.029557
Minus50	-2	7	H	0	0	0	0	0	167.0776895
Minus50	-2	8	H	0	0	0	0	0	167.0184604
Minus50	-2	9	H	0	0	0	0	0	166.9721821
Minus50	-2	10	H	0	0	0	0	0	167.0475018
Minus50	-2	11	H	0	0	0	0	0	166.6857576
Minus50	-2	12	H	0	0	0	0	0	166.4790527
Minus50	-1	1	H	0	0	0	0	0	166.337061
Minus50	-1	2	H	0	0	0	0	0	166.2034409
Minus50	-1	3	H	0	0	0	0	0	166.0695537
Minus50	-1	4	H	0	0	0	0	0	166.4823022
Minus50	-1	5	H	0	0	0	0	0	166.8196942
Minus50	-1	6	H	0	0	0	0	0	167.029557
Minus50	-1	7	H	0	0	0	0	0	167.0776895
Minus50	-1	8	H	0	0	0	0	0	167.0184604
Minus50	-1	9	H	0	0	0	0	0	166.972182
Minus50	-1	10	H	0	0	0	0	0	167.0475018
Minus50	-1	11	H	0	0	0	0	0	166.6857576
Minus50	-1	12	H	0	0	0	0	0	166.4790527
Minus50	0	1	H	0.000138708	0.019513884	0.000912158	0.012681084	0.033245833	166.3703069
Minus50	0	2	H	0.000272881	0.039022663	0.001825333	0.025370789	0.066491667	166.2699325
Minus50	0	3	H	0.000402628	0.058526207	0.002739514	0.038069151	0.0997375	166.1692912
Minus50	0	4	H	0.000526427	0.078021878	0.003654856	0.050780173	0.132983333	166.0277698
Minus50	0	5	H	0.000641925	0.097505152	0.004571599	0.063510491	0.166229167	165.8185928
Minus50	0	6	H	0.000745644	0.116968073	0.005490104	0.076271179	0.199475	165.4969281
Minus50	0	7	H	0.000834335	0.136399825	0.006410711	0.089075963	0.232720833	165.0368799
Minus50	0	8	H	0.000907673	0.155792036	0.007333455	0.101933502	0.265966667	164.4913682
Minus50	0	9	H	0.00096849	0.175144021	0.008258036	0.114841953	0.2992125	163.9673058
Minus50	0	10	H	0.001020849	0.194463273	0.009184022	0.127790189	0.332458333	163.5572633
Minus50	0	11	H	0.001068109	0.213760149	0.010111066	0.140764843	0.365704167	163.2822231
Minus50	0	12	H	0.001112803	0.233045225	0.011038917	0.153753055	0.39895	163.1359636
Minus50	1	1	H	0.001155916	0.25232305	0.011967483	0.166749385	0.432195833	163.0440549
Minus50	1	2	H	0.001197603	0.271594159	0.012896746	0.179753159	0.465441667	162.9589406
Minus50	1	3	H	0.001237899	0.290858455	0.013826704	0.192764442	0.4986875	162.8732777
Minus50	1	4	H	0.00127634	0.31011278	0.014757396	0.205786817	0.531933333	162.7522265
Minus50	1	5	H	0.001312195	0.329351785	0.015688882	0.218826306	0.565179167	162.5718095
Minus50	1	6	H	0.001344383	0.348566297	0.016621249	0.231893071	0.598425	162.2915503
Minus50	1	7	H	0.001371896	0.367744371	0.017554572	0.244999995	0.631670833	161.8857467
Minus50	1	8	H	0.001394636	0.386877529	0.018488828	0.258155673	0.664916667	161.3980034
Minus50	1	9	H	0.001413486	0.405966084	0.01942391	0.271359019	0.6981625	160.9236275
Minus50	1	10	H	0.001429708	0.425018953	0.020359695	0.284599976	0.731408333	160.5490603
Minus50	1	11	H	0.001444337	0.444047649	0.021296111	0.29786607	0.764654167	160.296227
Minus50	1	12	H	0.001458157	0.46306363	0.022233123	0.31114509	0.7979	160.1614703
Minus50	2	1	H	0.001471474	0.482071787	0.023170724	0.324431849	0.831145833	160.0767579
Minus50	2	2	H	0.001484338	0.501072706	0.02410891	0.337725712	0.864391667	159.998219
Minus50	2	3	H	0.001496759	0.520066306	0.02504768	0.351026755	0.8976375	159.9190621
Minus50	2	4	H	0.001508608	0.53904927	0.025987026	0.364338429	0.930883333	159.8070339
Minus50	2	5	H	0.00151966	0.558015996	0.026926939	0.377666572	0.964129167	159.6394554
Minus50	2	6	H	0.001529581	0.57695694	0.027867394	0.391021085	0.997375	159.3780711
Minus50	2	7	H	0.00153806	0.595859811	0.028808348	0.404414614	1.030620833	158.9978347
Minus50	2	8	H	0.001545068	0.614716105	0.029749741	0.417855753	1.063866667	158.5386015
Minus50	2	9	H	0.001550876	0.633526443	0.030691527	0.431343653	1.0971125	158.0900533
Minus50	2	10	H	0.001555875	0.652300178	0.031633708	0.444868572	1.130358333	157.7348186
Minus50	2	11	H	0.001560369	0.671049171	0.032576328	0.458418298	1.163604167	157.4945072
Minus50	2	12	H	0.001564602	0.689785148	0.033519452	0.471980798	1.19685	157.366381
Minus50	3	1	H	0.001568667	0.708513103	0.034463112	0.485550951	1.230095833	157.2858694
Minus50	3	2	H	0.00157258	0.727233639	0.035407311	0.499128137	1.263341667	157.2112057
Minus50	3	3	H	0.001576344	0.745946677	0.036352046	0.512712433	1.2965875	157.1359182
Minus50	3	4	H	0.00157994	0.764648861	0.037297287	0.526307246	1.329833333	157.0293519
Minus50	3	5	H	0.001583297	0.783334511	0.038242986	0.539918372	1.363079167	156.8696499
Minus50	3	6	H	0.001586314	0.801993975	0.039189062	0.553555649	1.396325	156.6201006
Minus50	3	7	H	0.001588898	0.820614859	0.040135401	0.567231675	1.429570833	156.2564344
Minus50	3	8	H	0.001591036	0.839188658	0.041081912	0.58095506	1.462816667	155.816478
Minus50	3	9	H	0.001592813	0.857716089	0.04202857	0.594725028	1.4960625	155.3861717
Minus50	3	10	H	0.001594346	0.876206634	0.042975441	0.608531913	1.529308333	155.0450972
Minus50	3	11	H	0.00159571	0.894672252	0.043922636	0.622363568	1.562554167	154.8141803
Minus50	3	12	H	0.001596981	0.913124742	0.044870282	0.636207995	1.5958	154.6911039
Minus50	4	1	H	0.001598189	0.931569128	0.045818434	0.650060083	1.629045833	154.6138186
Minus50	4	2	H	0.001599337	0.950006018	0.046767098	0.663919214	1.662291667	154.5421494
Minus50	4	3	H	0.001600427	0.968435333	0.047716274	0.677785466	1.6955375	154.4698696
Minus50	4	4	H	0.001601476	0.986853713	0.048665913	0.691662231	1.728783333	154.3675935
Minus50	4	5	H	0.001602464	1.005255458	0.049615943	0.705555302	1.762029167	154.2141307
Minus50	4	6	H	0.001603359	1.023630888	0.050566239	0.719474514	1.795275	153.9740796
Minus50	4	7	H	0.001604133	1.041967589	0.051516637	0.733432475	1.828520833	153.6239657
Minus50	4	8	H	0.001604781	1.060257059	0.052467014	0.747437813	1.861766667	153.2001384
Minus50	4	9	H	0.001605328	1.078500047	0.053417356	0.761489769	1.8950125	152.7854336
Minus50	4	10	H	0.001605807	1.096706069	0.054367772	0.775578685	1.928258333	152.4566801
Minus50	4	11	H	0.00160622	1.114887099	0.055318425	0.789692423	1.961504167	152.2340285
Minus50	4	12	H	0.00160659	1.133054951	0.056269487	0.803818973	1.99475	152.1154243
Minus50	5	1	H	0.001606927	1.151214652	0.057221035	0.817953219	2.027995833	152.0410067
Minus50	5	2	H	0.001607234	1.169366812	0.058173077	0.832094543	2.061241667	151.9720063
Minus50	5	3	H	0.00160751	1.187511354	0.059125612	0.846243024	2.0944875	151.9024138
Minus50	5	4	H	0.001607787	1.205644922	0.060078578	0.860402046	2.127733333	151.8039859
Minus50	5	5	H	0.00160806	1.223761817	0.061031882	0.874577408	2.160979167	151.6561396
Minus50	5	6	H	0.001608318	1.241852358	0.061985361	0.888778963	2.194225	151.4246858
Minus50	5	7	H	0.001608554	1.259904136	0.062938808	0.903019336	2.227470833	151.0869325
Minus50	5	8	H	0.001608762	1.277908661	0.06389207	0.917307174	2.260716667	150.6779467
Minus50	5	9	H	0.001608949	1.295866692	0.064845139	0.93164172	2.2939625	150.2777167
Minus50	5	10	H	0.001609124	1.313787746	0.065798161	0.946013302	2.327208333	149.960466
Minus50	5	11	H	0.001609261	1.331683786	0.066751343	0.960409777	2.360454167	149.7455629
Minus50	5	12	H	0.001609371	1.349566616	0.067704898	0.974819115	2.3937	149.6311611
Minus50	6	1	H	0.001609456	1.367441262	0.068658923	0.989236192	2.426945833	149.5594416
Minus50	6	2	H	0.001609518	1.385308332	0.069613427	1.003660389	2.460191667	149.4929545
Minus50	6	3	H	0.001609558	1.403167749	0.070568408	1.018091786	2.4934375	149.425895
Minus50	6	4	H	0.001609614	1.42101617	0.071523792	1.032533757	2.526683333	149.331098
Minus50	6	5	H	0.001609686	1.438847901	0.072479466	1.046992112	2.559929167	149.1885585
Minus50	6	6	H	0.00160977	1.456653273	0.073435235	1.061476721	2.593175	148.9652435
Minus50	6	7	H	0.001609861	1.474419893	0.07439085	1.076000229	2.626420833	148.6392226
Minus50	6	8	H	0.001609955	1.492139285	0.07534613	1.090571297	2.659666667	148.2443661
Minus50	6	9	H	0.001610053	1.509812211	0.076301071	1.105189165	2.6929125	147.8579543
Minus50	6	10	H	0.001610156	1.527448182	0.077255852	1.119844144	2.726158333	147.551707
Minus50	6	11	H	0.001610229	1.545059132	0.078210722	1.134524084	2.759404167	147.3442266
Minus50	6	12	H	0.001610276	1.56265685	0.079165934	1.14921694	2.79265	147.2338536
Minus50	7	1	H	0.001610301	1.580246354	0.080121599	1.163917579	2.825895833	147.1647218
Minus50	7	2	H	0.001610305	1.597828251	0.081077731	1.17862538	2.859141667	147.100646
Minus50	7	3	H	0.001610287	1.615402463	0.082034327	1.193340424	2.8923875	147.0360171
Minus50	7	4	H	0.001610294	1.632965664	0.0829913	1.208066075	2.925633333	146.9447052
Minus50	7	5	H	0.001610325	1.650512169	0.083948519	1.222808154	2.958879167	146.8072617
Minus50	7	6	H	0.001610377	1.668032324	0.084905758	1.237576541	2.992125	146.5917674
